Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
61.0,Billy Miller,25.0,HOU,TE,16.0,7.0,80.0,51.0,613.0,12.0,3.0,33.0,57.5,42.0,3.2,38.3,63.8,7.7,0.0,
62.0,Jerry Porter,24.0,OAK,WR,16.0,14.0,70.0,51.0,688.0,13.5,9.0,36.0,67.1,36.0,3.2,43.0,72.9,9.8,0.0,
63.0,Duce Staley,27.0,PHI,RB,16.0,16.0,69.0,51.0,541.0,10.6,3.0,20.0,60.9,45.0,3.2,33.8,73.9,7.8,3.0,
64.0,Dez White,23.0,CHI,WR,16.0,14.0,94.0,51.0,656.0,12.9,4.0,28.0,42.6,76.0,3.2,41.0,54.3,7.0,1.0,
65.0,D'Wayne Bates,27.0,MIN,WR,14.0,11.0,80.0,50.0,689.0,13.8,4.0,35.0,57.5,59.0,3.6,49.2,62.5,8.6,2.0,
66.0,Warrick Dunn,27.0,ATL,RB,15.0,14.0,66.0,50.0,377.0,7.5,2.0,16.0,39.4,31.0,3.3,25.1,75.8,5.7,4.0,
67.0,Tim Dwight,27.0,SDG,WR,16.0,14.0,93.0,50.0,623.0,12.5,2.0,33.0,47.3,42.0,3.1,38.9,53.8,6.7,1.0,
68.0,Bobby Engram,29.0,SEA,WR,15.0,6.0,72.0,50.0,619.0,12.4,0.0,43.0,63.9,38.0,3.3,41.3,69.4,8.6,2.0,
69.0,Curtis Martin,29.0,NYJ,RB,16.0,16.0,56.0,49.0,362.0,7.4,0.0,17.0,53.6,28.0,3.1,22.6,87.5,6.5,0.0,
70.0,Fred Taylor,26.0,JAX,RB,16.0,16.0,57.0,49.0,408.0,8.3,0.0,15.0,56.1,72.0,3.1,25.5,86.0,7.2,3.0,AP CPoY-5
71.0,Reggie Wayne,24.0,IND,WR,16.0,7.0,72.0,49.0,716.0,14.6,4.0,35.0,54.2,49.0,3.1,44.8,68.1,9.9,2.0,
72.0,Garrison Hearst,31.0,SFO,RB,16.0,16.0,69.0,48.0,317.0,6.6,1.0,14.0,39.1,16.0,3.0,19.8,69.6,4.6,4.0,
73.0,James Allen,27.0,HOU,RB,16.0,5.0,57.0,47.0,302.0,6.4,0.0,11.0,42.1,21.0,2.9,18.9,82.5,5.3,1.0,
74.0,Ron Dugans,25.0,CIN,WR,16.0,5.0,73.0,47.0,421.0,9.0,0.0,24.0,45.2,31.0,2.9,26.3,64.4,5.8,0.0,
75.0,Jamal Lewis,23.0,BAL,RB,16.0,15.0,60.0,47.0,442.0,9.4,1.0,14.0,36.7,77.0,2.9,27.6,78.3,7.4,8.0,AP CPoY-4
76.0,Deuce McAllister,24.0,NOR,RB,15.0,15.0,74.0,47.0,352.0,7.5,3.0,15.0,36.5,30.0,3.1,23.5,63.5,4.8,4.0,PB
77.0,Antwaan Randle El,23.0,PIT,WR,16.0,0.0,65.0,47.0,489.0,10.4,2.0,22.0,50.8,36.0,2.9,30.6,72.3,7.5,4.0,
78.0,Ricky Williams,25.0,MIA,RB,16.0,16.0,59.0,47.0,363.0,7.7,1.0,16.0,49.2,52.0,2.9,22.7,79.7,6.2,7.0,"PB,AP-1,AP OPoY-4"
79.0,Antonio Freeman,30.0,PHI,WR,16.0,1.0,80.0,46.0,600.0,13.0,4.0,28.0,48.8,59.0,2.9,37.5,57.5,7.5,0.0,
80.0,James Stewart,31.0,DET,RB,14.0,9.0,70.0,46.0,333.0,7.2,2.0,13.0,38.6,52.0,3.3,23.8,65.7,4.8,0.0,
81.0,Stephen Alexander,27.0,SDG,TE,14.0,14.0,76.0,45.0,510.0,11.3,1.0,25.0,43.4,32.0,3.2,36.4,59.2,6.7,1.0,
82.0,Richie Anderson,31.0,NYJ,FB,16.0,14.0,56.0,45.0,257.0,5.7,1.0,9.0,48.2,15.0,2.8,16.1,80.4,4.6,0.0,
83.0,Corey Bradford,27.0,HOU,WR,16.0,16.0,106.0,45.0,697.0,15.5,6.0,24.0,34.0,81.0,2.8,43.6,42.5,6.6,0.0,
84.0,Antonio Bryant,21.0,DAL,WR,16.0,15.0,93.0,44.0,733.0,16.7,6.0,32.0,43.0,78.0,2.8,45.8,47.3,7.9,3.0,
85.0,Qadry Ismail,32.0,IND,WR,14.0,14.0,84.0,44.0,462.0,10.5,3.0,23.0,42.9,42.0,3.1,33.0,52.4,5.5,0.0,
86.0,Freddie Jones,28.0,ARI,TE,16.0,16.0,81.0,44.0,358.0,8.1,1.0,14.0,40.7,24.0,2.8,22.4,54.3,4.4,0.0,
87.0,Bobby Shaw,27.0,JAX,WR,16.0,10.0,74.0,44.0,525.0,11.9,1.0,32.0,50.0,48.0,2.8,32.8,59.5,7.1,1.0,
88.0,Kyle Brady,30.0,JAX,TE,16.0,16.0,67.0,43.0,461.0,10.7,4.0,26.0,50.7,42.0,2.7,28.8,64.2,6.9,0.0,
89.0,Deion Branch,23.0,NWE,WR,13.0,7.0,68.0,43.0,489.0,11.4,2.0,23.0,50.0,49.0,3.3,37.6,63.2,7.2,1.0,
90.0,Larry Centers,34.0,BUF,FB,16.0,7.0,63.0,43.0,388.0,9.0,0.0,19.0,50.8,25.0,2.7,24.3,68.3,6.2,0.0,
91.0,Corey Dillon,28.0,CIN,RB,16.0,16.0,61.0,43.0,298.0,6.9,0.0,18.0,39.3,19.0,2.7,18.6,70.5,4.9,5.0,
92.0,Travis Henry,24.0,BUF,RB,16.0,16.0,59.0,43.0,309.0,7.2,1.0,14.0,50.8,26.0,2.7,19.3,72.9,5.2,11.0,PB
93.0,Itula Mili,29.0,SEA,TE,16.0,12.0,64.0,43.0,508.0,11.8,2.0,23.0,53.1,49.0,2.7,31.8,67.2,7.9,1.0,
94.0,Jerome Pathon,27.0,NOR,WR,14.0,13.0,80.0,43.0,523.0,12.2,4.0,25.0,40.0,64.0,3.1,37.4,53.8,6.5,0.0,
95.0,Marcus Pollard,30.0,IND,TE,15.0,15.0,69.0,43.0,478.0,11.1,6.0,21.0,42.0,41.0,2.9,31.9,62.3,6.9,1.0,
96.0,Ricky Proehl,34.0,STL,WR,16.0,2.0,70.0,43.0,466.0,10.8,4.0,29.0,51.4,33.0,2.7,29.1,61.4,6.7,0.0,
97.0,Chad Lewis,31.0,PHI,TE,16.0,16.0,67.0,42.0,398.0,9.5,3.0,22.0,52.2,30.0,2.6,24.9,62.7,5.9,2.0,PB
98.0,Donte' Stallworth,22.0,NOR,WR,13.0,7.0,69.0,42.0,594.0,14.1,8.0,26.0,52.2,57.0,3.2,45.7,60.9,8.6,0.0,
99.0,Amos Zereoue,26.0,PIT,RB,16.0,5.0,53.0,42.0,341.0,8.1,0.0,15.0,41.5,54.0,2.6,21.3,79.2,6.4,2.0,
100.0,Kevin Dyson,27.0,TEN,WR,11.0,11.0,69.0,41.0,460.0,11.2,4.0,26.0,44.9,40.0,3.7,41.8,59.4,6.7,1.0,
101.0,Jabar Gaffney,22.0,HOU,WR,16.0,14.0,81.0,41.0,483.0,11.8,1.0,27.0,42.0,27.0,2.6,30.2,50.6,6.0,1.0,
102.0,T.J. Houshmandzadeh,25.0,CIN,WR,16.0,5.0,69.0,41.0,492.0,12.0,1.0,27.0,52.2,31.0,2.6,30.8,59.4,7.1,3.0,
103.0,Frank Wycheck,31.0,TEN,TE,15.0,15.0,66.0,40.0,346.0,8.7,2.0,22.0,48.5,19.0,2.7,23.1,60.6,5.2,1.0,
104.0,Randy McMichael,23.0,MIA,TE,16.0,16.0,68.0,39.0,485.0,12.4,4.0,24.0,50.0,45.0,2.4,30.3,57.4,7.1,1.0,
105.0,Dennis Northcutt,25.0,CLE,WR,13.0,0.0,50.0,38.0,601.0,15.8,5.0,31.0,72.0,43.0,2.9,46.2,76.0,12.0,2.0,
106.0,Marcel Shipp,24.0,ARI,RB,15.0,6.0,49.0,38.0,413.0,10.9,3.0,14.0,49.0,80.0,2.5,27.5,77.6,8.4,4.0,
107.0,Michael Bennett,24.0,MIN,RB,16.0,16.0,41.0,37.0,351.0,9.5,1.0,16.0,58.5,45.0,2.3,21.9,90.2,8.6,4.0,PB
108.0,Andre' Davis,23.0,CLE,WR,16.0,4.0,72.0,37.0,420.0,11.4,6.0,6.0,11.1,31.0,2.3,26.3,51.4,5.8,1.0,
109.0,Kevin Faulk,26.0,NWE,RB,15.0,0.0,53.0,37.0,379.0,10.2,3.0,14.0,45.3,36.0,2.5,25.3,69.8,7.2,1.0,
110.0,Az-Zahir Hakim,25.0,DET,WR,10.0,10.0,82.0,37.0,541.0,14.6,3.0,26.0,39.0,64.0,3.7,54.1,45.1,6.6,0.0,
111.0,Joe Jurevicius,28.0,TAM,WR,15.0,3.0,52.0,37.0,423.0,11.4,4.0,24.0,61.5,26.0,2.5,28.2,71.2,8.1,1.0,
112.0,Jim Kleinsasser,25.0,MIN,TE,14.0,12.0,50.0,37.0,393.0,10.6,1.0,22.0,62.0,39.0,2.6,28.1,74.0,7.9,0.0,
113.0,Josh Reed,22.0,BUF,WR,16.0,2.0,59.0,37.0,509.0,13.8,2.0,23.0,52.5,42.0,2.3,31.8,62.7,8.6,1.0,
114.0,Alge Crumpler,25.0,ATL,TE,16.0,9.0,58.0,36.0,455.0,12.6,5.0,26.0,51.7,33.0,2.3,28.4,62.1,7.8,0.0,
115.0,Eddie George,29.0,TEN,RB,16.0,16.0,46.0,36.0,255.0,7.1,2.0,11.0,60.9,14.0,2.3,15.9,78.3,5.5,1.0,
116.0,Eric Johnson,23.0,SFO,TE,12.0,10.0,65.0,36.0,321.0,8.9,0.0,12.0,46.2,38.0,3.0,26.8,55.4,4.9,0.0,
117.0,Bill Schroeder,31.0,DET,WR,14.0,13.0,77.0,36.0,595.0,16.5,5.0,27.0,44.2,46.0,2.6,42.5,46.8,7.7,0.0,
118.0,Mike Alstott,29.0,TAM,FB,16.0,9.0,48.0,35.0,242.0,6.9,2.0,11.0,54.2,44.0,2.2,15.1,72.9,5.0,4.0,PB
119.0,Ashley Lelie,22.0,DEN,WR,16.0,1.0,53.0,35.0,525.0,15.0,2.0,24.0,60.4,48.0,2.2,32.8,66.0,9.9,0.0,
120.0,Cory Schlesinger,30.0,DET,FB,16.0,14.0,54.0,35.0,263.0,7.5,0.0,13.0,38.9,43.0,2.2,16.4,64.8,4.9,2.0,
121.0,Byron Chamberlain,31.0,MIN,TE,13.0,9.0,50.0,34.0,389.0,11.4,0.0,15.0,60.0,61.0,2.6,29.9,68.0,7.8,0.0,
122.0,Ernie Conwell,30.0,STL,TE,16.0,11.0,48.0,34.0,419.0,12.3,2.0,18.0,52.1,52.0,2.1,26.2,70.8,8.7,0.0,
123.0,Ken Dilger,31.0,TAM,TE,16.0,15.0,48.0,34.0,329.0,9.7,2.0,14.0,58.3,40.0,2.1,20.6,70.8,6.9,1.0,
124.0,Rob Konrad,26.0,MIA,FB,16.0,12.0,45.0,34.0,233.0,6.9,3.0,14.0,62.2,19.0,2.1,14.6,75.6,5.2,2.0,
125.0,Frank Sanders,29.0,ARI,WR,12.0,12.0,58.0,34.0,400.0,11.8,2.0,22.0,53.4,37.0,2.8,33.3,58.6,6.9,0.0,
126.0,Drew Bennett,24.0,TEN,WR,16.0,7.0,64.0,33.0,478.0,14.5,2.0,26.0,42.2,53.0,2.1,29.9,51.6,7.5,0.0,
127.0,Clinton Portis,21.0,DEN,RB,16.0,12.0,49.0,33.0,364.0,11.0,2.0,16.0,51.0,66.0,2.1,22.8,67.3,7.4,5.0,AP ORoY-1
128.0,David Boston,24.0,ARI,WR,8.0,8.0,75.0,32.0,512.0,16.0,1.0,28.0,40.0,34.0,4.0,64.0,42.7,6.8,0.0,
129.0,Doug Jolley,23.0,OAK,TE,16.0,3.0,37.0,32.0,409.0,12.8,2.0,20.0,70.3,33.0,2.0,25.6,86.5,11.1,0.0,
130.0,Jay Riemersma,29.0,BUF,TE,16.0,15.0,48.0,32.0,350.0,10.9,0.0,26.0,58.3,29.0,2.0,21.9,66.7,7.3,0.0,
131.0,J.J. Stokes,30.0,SFO,WR,13.0,8.0,55.0,32.0,332.0,10.4,1.0,17.0,40.0,51.0,2.5,25.5,58.2,6.0,0.0,
132.0,Kenny Watson,24.0,WAS,RB,16.0,4.0,43.0,32.0,253.0,7.9,1.0,6.0,32.6,62.0,2.0,15.8,74.4,5.9,0.0,
133.0,Antowain Smith,30.0,NWE,RB,16.0,15.0,42.0,31.0,243.0,7.8,2.0,11.0,42.9,35.0,1.9,15.2,73.8,5.8,2.0,
134.0,Lamar Gordon,22.0,STL,RB,13.0,5.0,38.0,30.0,278.0,9.3,2.0,13.0,65.8,25.0,2.3,21.4,78.9,7.3,4.0,
135.0,Santana Moss,23.0,NYJ,WR,15.0,3.0,52.0,30.0,433.0,14.4,4.0,21.0,46.2,47.0,2.0,28.9,57.7,8.3,2.0,
136.0,James McKnight,30.0,MIA,WR,15.0,9.0,47.0,29.0,528.0,18.2,2.0,18.0,51.1,77.0,1.9,35.2,61.7,11.2,2.0,
137.0,Johnnie Morton,31.0,KAN,WR,14.0,14.0,64.0,29.0,397.0,13.7,1.0,25.0,45.3,30.0,2.1,28.4,45.3,6.2,0.0,
138.0,Anthony Becht,25.0,NYJ,TE,16.0,15.0,44.0,28.0,243.0,8.7,5.0,19.0,56.8,21.0,1.8,15.2,63.6,5.5,0.0,
139.0,Christian Fauria,31.0,NWE,TE,16.0,13.0,40.0,27.0,253.0,9.4,7.0,16.0,62.5,33.0,1.7,15.8,67.5,6.3,0.0,
140.0,Ike Hilliard,26.0,NYG,WR,7.0,7.0,47.0,27.0,386.0,14.3,2.0,21.0,55.3,38.0,3.9,55.1,57.4,8.2,0.0,
141.0,Shawn Jefferson,33.0,ATL,WR,13.0,7.0,49.0,27.0,394.0,14.6,1.0,18.0,46.9,63.0,2.1,30.3,55.1,8.0,0.0,
142.0,Mikhael Ricks,28.0,DET,TE,14.0,12.0,68.0,27.0,339.0,12.6,3.0,16.0,36.8,49.0,1.9,24.2,39.7,5.0,0.0,
143.0,Matt Schobel,24.0,CIN,TE,16.0,10.0,36.0,27.0,212.0,7.9,2.0,13.0,50.0,20.0,1.7,13.3,75.0,5.9,0.0,
144.0,Moe Williams,28.0,MIN,RB,16.0,0.0,43.0,27.0,251.0,9.3,0.0,9.0,44.2,36.0,1.7,15.7,62.8,5.8,1.0,
145.0,Roland Williams,27.0,OAK,TE,16.0,12.0,40.0,27.0,213.0,7.9,0.0,12.0,60.0,19.0,1.7,13.3,67.5,5.3,1.0,
146.0,William Henderson,31.0,GNB,FB,15.0,12.0,32.0,26.0,168.0,6.5,3.0,12.0,62.5,17.0,1.7,11.2,81.3,5.3,0.0,
147.0,Jerramy Stevens,23.0,SEA,TE,12.0,1.0,42.0,26.0,252.0,9.7,3.0,15.0,45.2,29.0,2.2,21.0,61.9,6.0,1.0,
148.0,Scotty Anderson,23.0,DET,WR,16.0,4.0,56.0,25.0,322.0,12.9,1.0,20.0,37.5,34.0,1.6,20.1,44.6,5.8,1.0,
149.0,Mark Campbell,27.0,CLE,TE,16.0,16.0,46.0,25.0,179.0,7.2,3.0,9.0,37.0,26.0,1.6,11.2,54.3,3.9,0.0,
150.0,Trevor Gaylor,25.0,ATL,WR,13.0,2.0,54.0,25.0,385.0,15.4,3.0,21.0,42.6,74.0,1.9,29.6,46.3,7.1,0.0,
151.0,Jason McAddley,23.0,ARI,WR,9.0,8.0,69.0,25.0,362.0,14.5,1.0,18.0,33.3,42.0,2.8,40.2,36.2,5.2,0.0,
152.0,Pete Mitchell,31.0,JAX,TE,16.0,11.0,36.0,25.0,246.0,9.8,2.0,14.0,63.9,45.0,1.6,15.4,69.4,6.8,0.0,
153.0,Willie Jackson,31.0,2TM,WR,12.0,2.0,53.0,25.0,257.0,10.3,1.0,14.0,39.6,29.0,2.1,21.4,47.2,4.8,2.0,
153.0,Willie Jackson,31.0,ATL,WR,7.0,1.0,39.0,18.0,199.0,11.1,0.0,10.0,38.5,29.0,2.6,28.4,46.2,5.1,1.0,
153.0,Willie Jackson,31.0,WAS,WR,5.0,1.0,14.0,7.0,58.0,8.3,1.0,4.0,42.9,19.0,1.4,11.6,50.0,4.1,1.0,
154.0,Brandon Stokley,26.0,BAL,WR,8.0,5.0,52.0,24.0,357.0,14.9,2.0,16.0,42.3,35.0,3.0,44.6,46.2,6.9,1.0,
155.0,Anthony Thomas,25.0,CHI,RB,12.0,12.0,41.0,24.0,163.0,6.8,0.0,4.0,34.1,19.0,2.0,13.6,58.5,4.0,5.0,
156.0,Stephen Davis,28.0,WAS,RB,12.0,12.0,33.0,23.0,142.0,6.2,1.0,3.0,42.4,14.0,1.9,11.8,69.7,4.3,4.0,
