Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
35.0,Alge Crumpler,28.0,ATL,TE,16.0,16.0,118.0,65.0,877.0,13.5,5.0,42.0,44.1,48.0,4.1,54.8,55.1,7.4,1.0,PB
36.0,Jeremy Shockey,25.0,NYG,TE,15.0,15.0,121.0,65.0,891.0,13.7,7.0,47.0,47.9,59.0,4.3,59.4,53.7,7.4,0.0,PB
37.0,Muhsin Muhammad,32.0,CHI,WR,15.0,15.0,136.0,64.0,750.0,11.7,4.0,38.0,43.4,33.0,4.3,50.0,47.1,5.5,0.0,
38.0,Andre Johnson,24.0,HOU,WR,13.0,13.0,114.0,63.0,688.0,10.9,2.0,42.0,49.1,53.0,4.8,52.9,55.3,6.0,1.0,
39.0,Terry Glenn,31.0,DAL,WR,16.0,16.0,119.0,62.0,1136.0,18.3,7.0,48.0,47.9,71.0,3.9,71.0,52.1,9.5,0.0,
40.0,L.J. Smith,25.0,PHI,TE,16.0,16.0,107.0,61.0,682.0,11.2,3.0,37.0,48.6,48.0,3.8,42.6,57.0,6.4,1.0,
41.0,Brian Westbrook,26.0,PHI,RB,12.0,12.0,96.0,61.0,616.0,10.1,4.0,27.0,41.7,62.0,5.1,51.3,63.5,6.4,0.0,
42.0,Kevin Curtis,27.0,STL,WR,16.0,9.0,97.0,60.0,801.0,13.4,6.0,35.0,52.6,83.0,3.8,50.1,61.9,8.3,2.0,
43.0,Randy McMichael,26.0,MIA,TE,16.0,16.0,104.0,60.0,582.0,9.7,5.0,25.0,45.2,30.0,3.8,36.4,57.7,5.6,1.0,
44.0,Randy Moss,28.0,OAK,WR,16.0,15.0,123.0,60.0,1005.0,16.8,8.0,46.0,43.1,79.0,3.8,62.8,48.8,8.2,0.0,
45.0,Amani Toomer,31.0,NYG,WR,16.0,15.0,109.0,60.0,684.0,11.4,7.0,38.0,48.6,37.0,3.8,42.8,55.0,6.3,0.0,
46.0,David Givens,25.0,NWE,WR,13.0,10.0,96.0,59.0,738.0,12.5,2.0,33.0,52.1,40.0,4.5,56.8,61.5,7.7,0.0,
47.0,Drew Bennett,27.0,TEN,WR,13.0,10.0,109.0,58.0,738.0,12.7,4.0,36.0,45.0,55.0,4.5,56.8,53.2,6.8,0.0,
48.0,Eric Parker,26.0,SDG,WR,15.0,9.0,80.0,57.0,725.0,12.7,3.0,36.0,62.5,49.0,3.8,48.3,71.3,9.1,2.0,
49.0,Jabar Gaffney,25.0,HOU,WR,16.0,13.0,90.0,55.0,492.0,8.9,2.0,31.0,50.0,29.0,3.4,30.8,61.1,5.5,0.0,
50.0,Joe Jurevicius,31.0,SEA,WR,16.0,12.0,84.0,55.0,694.0,12.6,10.0,39.0,61.9,52.0,3.4,43.4,65.5,8.3,1.0,
51.0,Erron Kinney,28.0,TEN,TE,14.0,14.0,72.0,55.0,543.0,9.9,2.0,25.0,50.0,27.0,3.9,38.8,76.4,7.5,0.0,
52.0,Ben Troupe,23.0,TEN,TE,15.0,11.0,80.0,55.0,530.0,9.6,4.0,31.0,56.3,35.0,3.7,35.3,68.8,6.6,2.0,
53.0,Tiki Barber,30.0,NYG,RB,16.0,16.0,70.0,54.0,530.0,9.8,2.0,22.0,55.7,48.0,3.4,33.1,77.1,7.6,1.0,"PB,AP-1,AP MVP-4,AP OPoY-3"
54.0,Chris Perry,24.0,CIN,RB,14.0,2.0,62.0,51.0,328.0,6.4,2.0,17.0,45.2,28.0,3.6,23.4,82.3,5.3,2.0,
55.0,LaDainian Tomlinson,26.0,SDG,RB,16.0,16.0,77.0,51.0,370.0,7.3,2.0,15.0,33.8,41.0,3.2,23.1,66.2,4.8,3.0,"PB,AP-2"
56.0,Brian Finneran,29.0,ATL,WR,16.0,7.0,81.0,50.0,611.0,12.2,2.0,31.0,45.7,53.0,3.1,38.2,61.7,7.5,0.0,
57.0,Travis Taylor,27.0,MIN,WR,16.0,13.0,90.0,50.0,604.0,12.1,4.0,35.0,46.7,31.0,3.1,37.8,55.6,6.7,1.0,
58.0,Antonio Chatman,26.0,GNB,WR,16.0,3.0,86.0,49.0,549.0,11.2,4.0,31.0,51.2,25.0,3.1,34.3,57.0,6.4,0.0,
59.0,Joe Horn,33.0,NOR,WR,13.0,13.0,103.0,49.0,654.0,13.3,1.0,37.0,43.7,30.0,3.8,50.3,47.6,6.3,2.0,
60.0,Lee Evans,24.0,BUF,WR,16.0,15.0,92.0,48.0,743.0,15.5,7.0,29.0,44.6,65.0,3.0,46.4,52.2,8.1,0.0,
61.0,Tony Fisher,26.0,GNB,RB,14.0,4.0,65.0,48.0,347.0,7.2,1.0,11.0,41.5,15.0,3.4,24.8,73.8,5.3,2.0,
62.0,Greg Lewis,25.0,PHI,WR,16.0,16.0,105.0,48.0,561.0,11.7,1.0,30.0,41.9,34.0,3.0,35.1,45.7,5.3,0.0,
63.0,Brandon Lloyd,24.0,SFO,WR,16.0,15.0,109.0,48.0,733.0,15.3,5.0,34.0,39.4,89.0,3.0,45.8,44.0,6.7,1.0,
64.0,Terrell Owens,32.0,PHI,WR,7.0,7.0,92.0,47.0,763.0,16.2,6.0,32.0,45.7,91.0,6.7,109.0,51.1,8.3,0.0,
65.0,Shaun McDonald,24.0,STL,WR,16.0,2.0,74.0,46.0,523.0,11.4,0.0,28.0,50.0,31.0,2.9,32.7,62.2,7.1,1.0,
66.0,Marcus Pollard,33.0,DET,TE,16.0,16.0,79.0,46.0,516.0,11.2,3.0,28.0,44.3,86.0,2.9,32.3,58.2,6.5,1.0,
67.0,Jerramy Stevens,26.0,SEA,TE,16.0,11.0,68.0,45.0,554.0,12.3,5.0,31.0,61.8,35.0,2.8,34.6,66.2,8.1,0.0,
68.0,Roy Williams,24.0,DET,WR,13.0,12.0,94.0,45.0,687.0,15.3,8.0,31.0,44.7,51.0,3.5,52.8,47.9,7.3,0.0,
69.0,Mark Clayton,23.0,BAL,WR,14.0,10.0,87.0,44.0,471.0,10.7,2.0,22.0,39.1,47.0,3.1,33.6,50.6,5.4,0.0,
70.0,Marshall Faulk,32.0,STL,RB,16.0,1.0,58.0,44.0,291.0,6.6,1.0,18.0,43.1,18.0,2.8,18.2,75.9,5.0,2.0,
71.0,Edgerrin James,27.0,IND,RB,15.0,15.0,50.0,44.0,337.0,7.7,1.0,22.0,56.0,20.0,2.9,22.5,88.0,6.7,2.0,PB
72.0,Reggie Brown,24.0,PHI,WR,16.0,11.0,79.0,43.0,571.0,13.3,4.0,24.0,43.0,56.0,2.7,35.7,54.4,7.2,1.0,AP ORoY-2
73.0,Steve Heiden,29.0,CLE,TE,15.0,13.0,60.0,43.0,401.0,9.3,3.0,20.0,60.0,62.0,2.9,26.7,71.7,6.7,0.0,
74.0,Steven Jackson,22.0,STL,RB,15.0,15.0,55.0,43.0,320.0,7.4,2.0,13.0,56.4,27.0,2.9,21.3,78.2,5.8,3.0,
75.0,Justin McCareins,27.0,NYJ,WR,16.0,16.0,102.0,43.0,713.0,16.6,2.0,33.0,40.2,45.0,2.7,44.6,42.2,7.0,0.0,
76.0,Ashley Lelie,25.0,DEN,WR,16.0,13.0,88.0,42.0,770.0,18.3,1.0,29.0,44.3,56.0,2.6,48.1,47.7,8.8,0.0,
77.0,Dennis Northcutt,28.0,CLE,WR,16.0,7.0,77.0,42.0,441.0,10.5,2.0,19.0,45.5,58.0,2.6,27.6,54.5,5.7,0.0,
78.0,Alex Smith,23.0,TAM,TE,16.0,10.0,61.0,41.0,367.0,9.0,2.0,22.0,54.1,24.0,2.6,22.9,67.2,6.0,0.0,
79.0,Brandon Stokley,29.0,IND,WR,15.0,4.0,67.0,41.0,543.0,13.2,1.0,29.0,52.2,45.0,2.7,36.2,61.2,8.1,0.0,
80.0,Chester Taylor,26.0,BAL,RB,15.0,1.0,53.0,41.0,292.0,7.1,1.0,13.0,37.7,20.0,2.7,19.5,77.4,5.5,3.0,
81.0,Ernest Wilford,26.0,JAX,WR,16.0,8.0,74.0,41.0,681.0,16.6,7.0,35.0,54.1,39.0,2.6,42.6,55.4,9.2,0.0,
82.0,Bryant Johnson,24.0,ARI,WR,14.0,4.0,72.0,40.0,432.0,10.8,1.0,25.0,44.4,41.0,2.9,30.9,55.6,6.0,0.0,
83.0,Scottie Vines,26.0,DET,WR,13.0,11.0,71.0,40.0,417.0,10.4,0.0,22.0,42.3,40.0,3.1,32.1,56.3,5.9,0.0,
84.0,Marty Booker,29.0,MIA,WR,15.0,12.0,86.0,39.0,686.0,17.6,3.0,30.0,43.0,60.0,2.6,45.7,45.3,8.0,0.0,
85.0,Troy Brown,34.0,NWE,WR/DB,13.0,3.0,59.0,39.0,466.0,11.9,2.0,25.0,59.3,71.0,3.0,35.8,66.1,7.9,0.0,
86.0,Reuben Droughns,27.0,CLE,RB,16.0,16.0,56.0,39.0,369.0,9.5,0.0,14.0,46.4,51.0,2.4,23.1,69.6,6.6,6.0,
87.0,Heath Miller,23.0,PIT,TE,16.0,15.0,52.0,39.0,459.0,11.8,6.0,22.0,55.8,50.0,2.4,28.7,75.0,8.8,0.0,AP ORoY-2
88.0,Domanick Williams,25.0,HOU,RB,11.0,11.0,48.0,39.0,337.0,8.6,4.0,19.0,45.8,33.0,3.5,30.6,81.3,7.0,2.0,
89.0,Darrell Jackson,27.0,SEA,WR,6.0,6.0,55.0,38.0,482.0,12.7,3.0,29.0,61.8,48.0,6.3,80.3,69.1,8.8,0.0,
90.0,Shawn Bryson,29.0,DET,RB,16.0,2.0,47.0,37.0,284.0,7.7,0.0,12.0,36.2,63.0,2.3,17.8,78.7,6.0,1.0,
91.0,Dallas Clark,26.0,IND,TE,15.0,14.0,52.0,37.0,488.0,13.2,4.0,25.0,63.5,56.0,2.5,32.5,71.2,9.4,0.0,
92.0,Doug Gabriel,25.0,OAK,WR,14.0,2.0,72.0,37.0,554.0,15.0,3.0,31.0,47.2,38.0,2.6,39.6,51.4,7.7,0.0,
93.0,Mewelde Moore,23.0,MIN,RB,16.0,8.0,49.0,37.0,339.0,9.2,2.0,17.0,51.0,29.0,2.3,21.2,75.5,6.9,2.0,
94.0,Jeb Putzier,26.0,DEN,TE,16.0,4.0,58.0,37.0,481.0,13.0,0.0,28.0,60.3,32.0,2.3,30.1,63.8,8.3,1.0,
95.0,Bo Scaife,24.0,TEN,TE,16.0,5.0,56.0,37.0,273.0,7.4,2.0,17.0,51.8,19.0,2.3,17.1,66.1,4.9,0.0,
96.0,Isaac Bruce,33.0,STL,WR,11.0,10.0,71.0,36.0,525.0,14.6,3.0,21.0,43.7,46.0,3.3,47.7,50.7,7.4,0.0,
97.0,Michael Jenkins,23.0,ATL,WR,14.0,12.0,71.0,36.0,508.0,14.1,3.0,28.0,45.1,58.0,2.6,36.3,50.7,7.2,1.0,
98.0,Matt Jones,22.0,JAX,WR,16.0,1.0,69.0,36.0,432.0,12.0,5.0,23.0,40.6,42.0,2.3,27.0,52.2,6.3,2.0,
99.0,Samie Parker,24.0,KAN,WR,12.0,9.0,58.0,36.0,533.0,14.8,3.0,27.0,55.2,49.0,3.0,44.4,62.1,9.2,2.0,
100.0,Michael Pittman,30.0,TAM,RB,16.0,4.0,46.0,36.0,300.0,8.3,1.0,14.0,47.8,41.0,2.3,18.8,78.3,6.5,1.0,
101.0,Ike Hilliard,29.0,TAM,WR,16.0,2.0,53.0,35.0,282.0,8.1,1.0,24.0,54.7,22.0,2.2,17.6,66.0,5.3,0.0,
102.0,Zachary Hilton,25.0,NOR,TE,15.0,6.0,56.0,35.0,396.0,11.3,1.0,20.0,55.4,29.0,2.3,26.4,62.5,7.1,0.0,
103.0,Julius Jones,24.0,DAL,RB,13.0,12.0,45.0,35.0,218.0,6.2,0.0,9.0,35.6,26.0,2.7,16.8,77.8,4.8,4.0,
104.0,Antwaan Randle El,26.0,PIT,WR,16.0,15.0,69.0,35.0,558.0,15.9,1.0,23.0,46.4,63.0,2.2,34.9,50.7,8.1,4.0,
105.0,Marcel Shipp,27.0,ARI,RB,15.0,11.0,44.0,35.0,255.0,7.3,0.0,8.0,36.4,28.0,2.3,17.0,79.5,5.8,4.0,
106.0,Aaron Stecker,30.0,NOR,RB,15.0,4.0,48.0,35.0,281.0,8.0,0.0,12.0,47.9,41.0,2.3,18.7,72.9,5.9,3.0,
107.0,Reggie Williams,22.0,JAX,WR,16.0,7.0,63.0,35.0,445.0,12.7,0.0,23.0,47.6,41.0,2.2,27.8,55.6,7.1,2.0,
108.0,Obafemi Ayanbadejo,30.0,ARI,RB,16.0,2.0,45.0,34.0,231.0,6.8,0.0,12.0,35.6,18.0,2.1,14.4,75.6,5.1,1.0,
109.0,Corey Bradford,30.0,HOU,WR,16.0,6.0,66.0,34.0,436.0,12.8,5.0,19.0,45.5,50.0,2.1,27.3,51.5,6.6,0.0,
110.0,DeShaun Foster,25.0,CAR,RB,15.0,5.0,48.0,34.0,372.0,10.9,1.0,12.0,41.7,47.0,2.3,24.8,70.8,7.8,2.0,
111.0,Az-Zahir Hakim,28.0,NOR,WR,12.0,2.0,58.0,34.0,489.0,14.4,2.0,26.0,53.4,42.0,2.8,40.8,58.6,8.4,1.0,
112.0,Dante Hall,27.0,KAN,WR,16.0,2.0,51.0,34.0,436.0,12.8,3.0,20.0,52.9,52.0,2.1,27.3,66.7,8.5,5.0,
113.0,Larry Johnson,26.0,KAN,RB,16.0,9.0,49.0,33.0,343.0,10.4,1.0,13.0,51.0,36.0,2.1,21.4,67.3,7.0,5.0,"PB,AP-2"
114.0,Donald Lee,25.0,GNB,TE,15.0,5.0,55.0,33.0,294.0,8.9,2.0,16.0,45.5,27.0,2.2,19.6,60.0,5.3,0.0,
115.0,Arnaz Battle,25.0,SFO,WR,10.0,8.0,54.0,32.0,363.0,11.3,3.0,20.0,46.3,39.0,3.2,36.3,59.3,6.7,1.0,
116.0,Ronnie Brown,24.0,MIA,RB,15.0,14.0,47.0,32.0,232.0,7.3,1.0,12.0,48.9,38.0,2.1,15.5,68.1,4.9,4.0,
117.0,Michael Clayton,23.0,TAM,WR,14.0,10.0,55.0,32.0,372.0,11.6,0.0,18.0,41.8,41.0,2.3,26.6,58.2,6.8,1.0,
118.0,Braylon Edwards,22.0,CLE,WR,10.0,7.0,59.0,32.0,512.0,16.0,3.0,22.0,47.5,80.0,3.2,51.2,54.2,8.7,0.0,
119.0,Jamal Lewis,26.0,BAL,RB,15.0,15.0,44.0,32.0,191.0,6.0,1.0,6.0,38.6,15.0,2.1,12.7,72.7,4.3,5.0,
120.0,Alvin Pearman,23.0,JAX,RB,16.0,0.0,36.0,32.0,240.0,7.5,0.0,11.0,55.6,19.0,2.0,15.0,88.9,6.7,4.0,
121.0,Josh Reed,25.0,BUF,WR,16.0,6.0,53.0,32.0,449.0,14.0,2.0,20.0,49.1,51.0,2.0,28.1,60.4,8.5,0.0,
122.0,Kevan Barlow,26.0,SFO,RB,12.0,12.0,42.0,31.0,241.0,7.8,0.0,7.0,31.0,24.0,2.6,20.1,73.8,5.7,2.0,
123.0,Justin Gage,24.0,CHI,WR,15.0,11.0,55.0,31.0,346.0,11.2,2.0,22.0,54.5,25.0,2.1,23.1,56.4,6.3,0.0,
124.0,Chris Henry,22.0,CIN,WR,14.0,5.0,50.0,31.0,422.0,13.6,6.0,19.0,50.0,47.0,2.2,30.1,62.0,8.4,2.0,
125.0,Marcus Robinson,30.0,MIN,WR,15.0,9.0,57.0,31.0,515.0,16.6,5.0,24.0,43.9,68.0,2.1,34.3,54.4,9.0,0.0,
126.0,Nate Burleson,24.0,MIN,WR,12.0,9.0,52.0,30.0,328.0,10.9,1.0,20.0,50.0,20.0,2.5,27.3,57.7,6.3,0.0,
127.0,William Henderson,34.0,GNB,FB,16.0,8.0,34.0,30.0,264.0,8.8,0.0,13.0,64.7,32.0,1.9,16.5,88.2,7.8,1.0,
128.0,Clinton Portis,24.0,WAS,RB,16.0,16.0,41.0,30.0,216.0,7.2,0.0,13.0,58.5,23.0,1.9,13.5,73.2,5.3,3.0,
129.0,Warrick Dunn,30.0,ATL,RB,16.0,16.0,37.0,29.0,220.0,7.6,1.0,8.0,54.1,24.0,1.8,13.8,78.4,5.9,3.0,PB
130.0,Kevin Faulk,29.0,NWE,RB,8.0,2.0,37.0,29.0,260.0,9.0,0.0,13.0,51.4,23.0,3.6,32.5,78.4,7.0,3.0,
131.0,Doug Jolley,26.0,NYJ,TE,16.0,7.0,50.0,29.0,324.0,11.2,1.0,17.0,42.0,60.0,1.8,20.3,58.0,6.5,1.0,
132.0,Ben Watson,25.0,NWE,TE,15.0,9.0,54.0,29.0,441.0,15.2,4.0,22.0,51.9,35.0,1.9,29.4,53.7,8.2,1.0,
133.0,Wes Welker,24.0,MIA,WR,16.0,1.0,52.0,29.0,434.0,15.0,0.0,19.0,51.9,47.0,1.8,27.1,55.8,8.3,5.0,
134.0,Roddy White,24.0,ATL,WR,16.0,8.0,69.0,29.0,446.0,15.4,3.0,23.0,39.1,54.0,1.8,27.9,42.0,6.5,1.0,
135.0,Mike Williams,21.0,DET,WR,14.0,4.0,57.0,29.0,350.0,12.1,1.0,20.0,47.4,49.0,2.1,25.0,50.9,6.1,2.0,
136.0,Adam Bergen,22.0,ARI,TE,16.0,9.0,43.0,28.0,270.0,9.6,1.0,13.0,44.2,32.0,1.8,16.9,65.1,6.3,0.0,
137.0,Reche Caldwell,26.0,SDG,WR,16.0,2.0,43.0,28.0,352.0,12.6,1.0,16.0,58.1,43.0,1.8,22.0,65.1,8.2,2.0,
138.0,D.J. Hackett,24.0,SEA,WR,13.0,3.0,43.0,28.0,400.0,14.3,2.0,17.0,60.5,47.0,2.2,30.8,65.1,9.3,0.0,
139.0,Willis McGahee,24.0,BUF,RB,16.0,15.0,37.0,28.0,178.0,6.4,0.0,10.0,37.8,19.0,1.8,11.1,75.7,4.8,1.0,
140.0,Jerald Sowell,31.0,NYJ,FB,16.0,14.0,38.0,28.0,155.0,5.5,2.0,7.0,39.5,28.0,1.8,9.7,73.7,4.1,1.0,
141.0,Michael Bennett,27.0,MIN,RB,16.0,6.0,31.0,27.0,124.0,4.6,2.0,8.0,32.3,20.0,1.7,7.8,87.1,4.0,5.0,
142.0,Robert Ferguson,26.0,GNB,WR,11.0,7.0,57.0,27.0,366.0,13.6,3.0,19.0,43.9,51.0,2.5,33.3,47.4,6.4,0.0,
143.0,David Martin,26.0,GNB,TE,12.0,8.0,39.0,27.0,224.0,8.3,3.0,14.0,51.3,21.0,2.3,18.7,69.2,5.7,0.0,
144.0,Thomas Jones,27.0,CHI,RB,15.0,15.0,39.0,26.0,143.0,5.5,0.0,6.0,30.8,41.0,1.7,9.5,66.7,3.7,2.0,
145.0,Cedrick Wilson,27.0,PIT,WR,16.0,1.0,53.0,26.0,451.0,17.3,0.0,20.0,41.5,46.0,1.6,28.2,49.1,8.5,1.0,
146.0,Mike Alstott,32.0,TAM,FB,16.0,7.0,38.0,25.0,222.0,8.9,1.0,11.0,50.0,24.0,1.6,13.9,65.8,5.8,0.0,
147.0,J.J. Arrington,22.0,ARI,RB,15.0,5.0,34.0,25.0,139.0,5.6,0.0,6.0,32.4,15.0,1.7,9.3,73.5,4.1,1.0,
148.0,Chris Brown,24.0,TEN,RB,15.0,14.0,37.0,25.0,327.0,13.1,2.0,13.0,48.6,57.0,1.7,21.8,67.6,8.8,4.0,
149.0,Keary Colbert,23.0,CAR,WR,16.0,16.0,55.0,25.0,282.0,11.3,2.0,15.0,41.8,42.0,1.6,17.6,45.5,5.1,1.0,
150.0,Bubba Franks,27.0,GNB,TE,10.0,8.0,39.0,25.0,207.0,8.3,1.0,12.0,46.2,24.0,2.5,20.7,64.1,5.3,0.0,
151.0,Ricky Proehl,37.0,CAR,WR,16.0,0.0,50.0,25.0,441.0,17.6,4.0,19.0,44.0,69.0,1.6,27.6,50.0,8.8,0.0,
152.0,Courtney Anderson,25.0,OAK,TE,14.0,13.0,48.0,24.0,303.0,12.6,3.0,19.0,47.9,36.0,1.7,21.6,50.0,6.3,1.0,
153.0,Desmond Clark,28.0,CHI,TE,16.0,16.0,49.0,24.0,229.0,9.5,2.0,16.0,38.8,31.0,1.5,14.3,49.0,4.7,0.0,
154.0,Frisman Jackson,26.0,CLE,WR,12.0,0.0,41.0,24.0,287.0,12.0,1.0,16.0,56.1,68.0,2.0,23.9,58.5,7.0,0.0,
155.0,Curtis Martin,32.0,NYJ,RB,12.0,12.0,30.0,24.0,118.0,4.9,0.0,3.0,36.7,14.0,2.0,9.8,80.0,3.9,2.0,
156.0,Lorenzo Neal,35.0,SDG,FB,16.0,15.0,29.0,24.0,145.0,6.0,1.0,4.0,58.6,21.0,1.5,9.1,82.8,5.0,0.0,"PB,AP-2"
157.0,Marcellus Rivers,27.0,HOU,TE,16.0,5.0,35.0,24.0,168.0,7.0,0.0,9.0,45.7,20.0,1.5,10.5,68.6,4.8,0.0,
158.0,Troy Williamson,22.0,MIN,WR,14.0,3.0,52.0,24.0,372.0,15.5,2.0,18.0,40.4,56.0,1.7,26.6,46.2,7.2,0.0,
