Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
12.0,Kevin Johnson,25.0,CLE,WR,16.0,16.0,129.0,84.0,1097.0,13.1,9.0,54.0,55.0,55.0,5.3,68.6,65.1,8.5,2.0,
13.0,Marshall Faulk,28.0,STL,RB,14.0,14.0,104.0,83.0,765.0,9.2,9.0,40.0,62.5,65.0,5.9,54.6,79.8,7.4,3.0,"PB,AP-1,AP MVP-2,AP OPoY-1"
14.0,Joe Horn,29.0,NOR,WR,16.0,16.0,156.0,83.0,1265.0,15.2,9.0,58.0,44.2,56.0,5.2,79.1,53.2,8.1,1.0,PB
15.0,Jerry Rice,39.0,OAK,WR,16.0,15.0,125.0,83.0,1139.0,13.7,9.0,62.0,64.0,40.0,5.2,71.2,66.4,9.1,1.0,
16.0,Randy Moss,24.0,MIN,WR,16.0,16.0,154.0,82.0,1233.0,15.0,10.0,59.0,46.8,73.0,5.1,77.1,53.2,8.0,0.0,
17.0,Torry Holt,25.0,STL,WR,16.0,14.0,133.0,81.0,1363.0,16.8,7.0,58.0,54.9,51.0,5.1,85.2,60.9,10.2,2.0,PB
18.0,Willie Jackson,30.0,NOR,WR,16.0,16.0,135.0,81.0,1046.0,12.9,5.0,54.0,50.4,63.0,5.1,65.4,60.0,7.7,0.0,
19.0,Larry Centers,33.0,BUF,FB,16.0,13.0,105.0,80.0,620.0,7.8,2.0,34.0,48.6,26.0,5.0,38.8,76.2,5.9,2.0,PB
20.0,Johnnie Morton,30.0,DET,WR,16.0,16.0,144.0,77.0,1154.0,15.0,4.0,58.0,48.6,76.0,4.8,72.1,53.5,8.0,1.0,
21.0,Qadry Ismail,31.0,BAL,WR,16.0,15.0,134.0,74.0,1059.0,14.3,7.0,50.0,48.5,77.0,4.6,66.2,55.2,7.9,1.0,
22.0,Cris Carter,36.0,MIN,WR,16.0,16.0,130.0,73.0,871.0,11.9,6.0,45.0,46.9,52.0,4.6,54.4,56.2,6.7,2.0,
23.0,Tony Gonzalez,25.0,KAN,TE,16.0,16.0,118.0,73.0,917.0,12.6,6.0,49.0,55.1,36.0,4.6,57.3,61.9,7.8,0.0,"PB,AP-1"
24.0,Derrick Mason,27.0,TEN,WR,15.0,15.0,113.0,73.0,1128.0,15.5,9.0,50.0,57.5,71.0,4.9,75.2,64.6,10.0,2.0,
25.0,Shannon Sharpe,33.0,BAL,TE,16.0,15.0,114.0,73.0,811.0,11.1,2.0,43.0,56.1,37.0,4.6,50.7,64.0,7.1,1.0,PB
26.0,Tiki Barber,26.0,NYG,RB,14.0,9.0,98.0,72.0,577.0,8.0,0.0,30.0,50.0,44.0,5.1,41.2,73.5,5.9,8.0,
27.0,Charlie Garner,29.0,OAK,RB,16.0,16.0,91.0,72.0,578.0,8.0,2.0,29.0,54.9,27.0,4.5,36.1,79.1,6.4,2.0,
28.0,Amani Toomer,27.0,NYG,WR,16.0,14.0,141.0,72.0,1054.0,14.6,5.0,55.0,47.5,60.0,4.5,65.9,51.1,7.5,2.0,
29.0,Curtis Conway,30.0,SDG,WR,16.0,16.0,126.0,71.0,1125.0,15.8,6.0,52.0,52.4,72.0,4.4,70.3,56.3,8.9,1.0,
30.0,Darrell Jackson,23.0,SEA,WR,16.0,16.0,132.0,70.0,1081.0,15.4,8.0,44.0,43.2,64.0,4.4,67.6,53.0,8.2,0.0,
31.0,Peter Warrick,24.0,CIN,WR,16.0,14.0,137.0,70.0,667.0,9.5,1.0,34.0,39.4,33.0,4.4,41.7,51.1,4.9,3.0,
32.0,Warrick Dunn,26.0,TAM,RB,13.0,12.0,97.0,68.0,557.0,8.2,3.0,31.0,39.2,31.0,5.2,42.8,70.1,5.7,2.0,
33.0,Eric Moulds,28.0,BUF,WR,16.0,16.0,135.0,67.0,904.0,13.5,5.0,42.0,42.2,80.0,4.2,56.5,49.6,6.7,1.0,
34.0,Plaxico Burress,24.0,PIT,WR,16.0,16.0,120.0,66.0,1008.0,15.3,6.0,48.0,50.8,43.0,4.1,63.0,55.0,8.4,1.0,
35.0,Isaac Bruce,29.0,STL,WR,16.0,16.0,103.0,64.0,1106.0,17.3,6.0,50.0,57.3,51.0,4.0,69.1,62.1,10.7,4.0,PB
36.0,Duce Staley,26.0,PHI,RB,13.0,10.0,91.0,63.0,626.0,9.9,2.0,19.0,44.0,46.0,4.8,48.2,69.2,6.9,3.0,
37.0,James Thrash,26.0,PHI,WR,15.0,15.0,108.0,63.0,833.0,13.2,8.0,35.0,45.4,64.0,4.2,55.5,58.3,7.7,1.0,
38.0,Ahman Green,24.0,GNB,RB,16.0,16.0,82.0,62.0,594.0,9.6,2.0,24.0,52.4,42.0,3.9,37.1,75.6,7.2,5.0,"PB,AP-2"
39.0,Priest Holmes,28.0,KAN,RB,16.0,16.0,75.0,62.0,614.0,9.9,2.0,21.0,49.3,67.0,3.9,38.4,82.7,8.2,4.0,"PB,AP-1,AP OPoY-4"
40.0,Cory Schlesinger,29.0,DET,FB,16.0,13.0,85.0,60.0,466.0,7.8,0.0,14.0,45.9,38.0,3.8,29.1,70.6,5.5,1.0,
41.0,Ricky Williams,24.0,NOR,RB,16.0,16.0,88.0,60.0,511.0,8.5,1.0,19.0,40.9,42.0,3.8,31.9,68.2,5.8,8.0,
42.0,Frank Wycheck,30.0,TEN,TE,16.0,16.0,84.0,60.0,672.0,11.2,4.0,36.0,56.0,30.0,3.8,42.0,71.4,8.0,0.0,
43.0,Laveranues Coles,24.0,NYJ,WR,16.0,16.0,102.0,59.0,868.0,14.7,7.0,43.0,51.0,40.0,3.7,54.3,57.8,8.5,1.0,
44.0,LaDainian Tomlinson,22.0,SDG,RB,16.0,16.0,74.0,59.0,367.0,6.2,0.0,12.0,47.3,27.0,3.7,22.9,79.7,5.0,8.0,AP ORoY-2
45.0,Byron Chamberlain,30.0,MIN,TE,16.0,15.0,81.0,57.0,666.0,11.7,3.0,29.0,58.0,47.0,3.6,41.6,70.4,8.2,1.0,PB
46.0,Darnay Scott,29.0,CIN,WR,16.0,15.0,103.0,57.0,819.0,14.4,2.0,39.0,50.5,49.0,3.6,51.2,55.3,8.0,0.0,
47.0,Michael Westbrook,29.0,WAS,WR,16.0,16.0,91.0,57.0,664.0,11.6,4.0,32.0,49.5,76.0,3.6,41.5,62.6,7.3,0.0,
48.0,Wayne Chrebet,28.0,NYJ,WR,15.0,15.0,92.0,56.0,750.0,13.4,1.0,44.0,55.4,36.0,3.7,50.0,60.9,8.2,0.0,
49.0,Oronde Gadsden,30.0,MIA,WR,14.0,14.0,93.0,55.0,674.0,12.3,3.0,34.0,52.7,61.0,3.9,48.1,59.1,7.2,1.0,
50.0,James McKnight,29.0,MIA,WR,16.0,15.0,90.0,55.0,684.0,12.4,3.0,31.0,48.9,40.0,3.4,42.8,61.1,7.6,3.0,
51.0,Peerless Price,25.0,BUF,WR,16.0,16.0,111.0,55.0,895.0,16.3,7.0,37.0,42.3,70.0,3.4,55.9,49.5,8.1,2.0,
52.0,Kevin Dyson,26.0,TEN,WR,16.0,16.0,112.0,54.0,825.0,15.3,7.0,37.0,42.0,68.0,3.4,51.6,48.2,7.4,0.0,AP CPoY-2
53.0,J.J. Stokes,29.0,SFO,WR,16.0,16.0,90.0,54.0,585.0,10.8,7.0,33.0,48.9,47.0,3.4,36.6,60.0,6.5,0.0,
54.0,Rocket Ismail,32.0,DAL,WR,14.0,13.0,93.0,53.0,834.0,15.7,2.0,30.0,44.1,80.0,3.8,59.6,57.0,9.0,0.0,
55.0,Curtis Martin,28.0,NYJ,RB,16.0,16.0,63.0,53.0,320.0,6.0,0.0,13.0,39.7,27.0,3.3,20.0,84.1,5.1,2.0,"PB,AP-2"
56.0,Jay Riemersma,28.0,BUF,TE,16.0,15.0,78.0,53.0,590.0,11.1,3.0,34.0,53.8,36.0,3.3,36.9,67.9,7.6,0.0,
57.0,Bill Schroeder,30.0,GNB,WR,14.0,14.0,93.0,53.0,918.0,17.3,9.0,42.0,53.8,67.0,3.8,65.6,57.0,9.9,1.0,
58.0,Antonio Freeman,29.0,GNB,WR,16.0,16.0,108.0,52.0,818.0,15.7,6.0,40.0,44.4,63.0,3.3,51.1,48.1,7.6,1.0,
59.0,Joey Galloway,30.0,DAL,WR,16.0,16.0,112.0,52.0,699.0,13.4,3.0,33.0,39.3,47.0,3.3,43.7,46.4,6.2,1.0,
60.0,Jeff Graham,32.0,SDG,WR,14.0,11.0,110.0,52.0,811.0,15.6,5.0,41.0,45.5,61.0,3.7,57.9,47.3,7.4,1.0,
61.0,Donald Hayes,26.0,CAR,WR,16.0,15.0,105.0,52.0,597.0,11.5,2.0,33.0,41.9,48.0,3.3,37.3,49.5,5.7,1.0,
62.0,Ike Hilliard,25.0,NYG,WR,14.0,10.0,88.0,52.0,659.0,12.7,6.0,36.0,46.6,38.0,3.7,47.1,59.1,7.5,0.0,
63.0,Desmond Clark,24.0,DEN,TE,16.0,4.0,76.0,51.0,566.0,11.1,6.0,0.0,0.0,39.0,3.2,35.4,67.1,7.4,3.0,
64.0,Joe Jurevicius,27.0,NYG,WR,14.0,9.0,92.0,51.0,706.0,13.8,3.0,36.0,52.2,46.0,3.6,50.4,55.4,7.7,0.0,
65.0,Terance Mathis,34.0,ATL,WR,16.0,16.0,105.0,51.0,564.0,11.1,2.0,34.0,40.0,34.0,3.2,35.3,48.6,5.4,0.0,
66.0,David Patten,27.0,NWE,WR,16.0,14.0,94.0,51.0,749.0,14.7,4.0,34.0,46.8,91.0,3.2,46.8,54.3,8.0,1.0,
67.0,Muhsin Muhammad,28.0,CAR,WR,11.0,11.0,93.0,50.0,585.0,11.7,1.0,27.0,41.9,43.0,4.5,53.2,53.8,6.3,2.0,
68.0,Chris Chambers,23.0,MIA,WR,16.0,7.0,90.0,48.0,883.0,18.4,7.0,35.0,47.8,74.0,3.0,55.2,53.3,9.8,2.0,AP ORoY-3
69.0,Marcus Pollard,29.0,IND,TE,16.0,16.0,73.0,47.0,739.0,15.7,8.0,34.0,54.8,86.0,2.9,46.2,64.4,10.1,0.0,
70.0,Rod Gardner,24.0,WAS,WR,16.0,16.0,101.0,46.0,741.0,16.1,4.0,28.0,38.6,85.0,2.9,46.3,45.5,7.3,1.0,
71.0,Bob Christian,33.0,ATL,FB,16.0,8.0,60.0,45.0,392.0,8.7,2.0,19.0,51.7,42.0,2.8,24.5,75.0,6.5,0.0,
72.0,Dez White,22.0,CHI,WR,14.0,6.0,82.0,45.0,428.0,9.5,0.0,23.0,41.5,32.0,3.2,30.6,54.9,5.2,0.0,
73.0,Shaun Alexander,24.0,SEA,RB,16.0,12.0,59.0,44.0,343.0,7.8,2.0,15.0,42.4,28.0,2.8,21.4,74.6,5.8,4.0,
74.0,Jamel White,24.0,CLE,RB,16.0,7.0,60.0,44.0,418.0,9.5,1.0,18.0,43.3,45.0,2.8,26.1,73.3,7.0,1.0,
75.0,Wesley Walls,35.0,CAR,TE,14.0,14.0,73.0,43.0,452.0,10.5,5.0,20.0,47.9,25.0,3.1,32.3,58.9,6.2,0.0,PB
76.0,Todd Pinkston,24.0,PHI,WR,15.0,15.0,84.0,42.0,586.0,14.0,4.0,22.0,40.5,62.0,2.8,39.1,50.0,7.0,0.0,
77.0,Michael Pittman,26.0,ARI,RB,15.0,14.0,66.0,42.0,264.0,6.3,0.0,10.0,31.8,27.0,2.8,17.6,63.6,4.0,5.0,
78.0,Travis Taylor,23.0,BAL,WR,16.0,13.0,90.0,42.0,560.0,13.3,3.0,28.0,41.1,63.0,2.6,35.0,46.7,6.2,0.0,
79.0,Garrison Hearst,30.0,SFO,RB,16.0,16.0,55.0,41.0,347.0,8.5,1.0,15.0,58.2,60.0,2.6,21.7,74.5,6.3,1.0,"PB,AP CPoY-1"
80.0,Chad Lewis,30.0,PHI,TE,15.0,15.0,68.0,41.0,422.0,10.3,6.0,20.0,55.9,33.0,2.7,28.1,60.3,6.2,2.0,PB
81.0,Frank Sanders,28.0,ARI,WR,15.0,13.0,76.0,41.0,618.0,15.1,2.0,32.0,46.1,68.0,2.7,41.2,53.9,8.1,1.0,
82.0,Richie Anderson,30.0,NYJ,FB,16.0,15.0,57.0,40.0,252.0,6.3,2.0,13.0,40.4,22.0,2.5,15.8,70.2,4.4,1.0,
83.0,Eric Johnson,22.0,SFO,TE,16.0,14.0,64.0,40.0,362.0,9.1,3.0,22.0,50.0,24.0,2.5,22.6,62.5,5.7,1.0,
84.0,Ricky Proehl,33.0,STL,WR,16.0,2.0,55.0,40.0,563.0,14.1,5.0,31.0,67.3,37.0,2.5,35.2,72.7,10.2,0.0,
85.0,Lamont Warren,28.0,DET,RB,16.0,3.0,60.0,40.0,336.0,8.4,1.0,15.0,43.3,36.0,2.5,21.0,66.7,5.6,1.0,
86.0,Greg Comella,26.0,NYG,FB,16.0,13.0,55.0,39.0,253.0,6.5,1.0,11.0,45.5,26.0,2.4,15.8,70.9,4.6,2.0,
87.0,Az-Zahir Hakim,24.0,STL,WR,16.0,1.0,53.0,39.0,374.0,9.6,3.0,21.0,54.7,33.0,2.4,23.4,73.6,7.1,8.0,
88.0,Koren Robinson,21.0,SEA,WR,16.0,13.0,78.0,39.0,536.0,13.7,1.0,26.0,42.3,42.0,2.4,33.5,50.0,6.9,2.0,
89.0,Ernie Conwell,29.0,STL,TE,16.0,14.0,52.0,38.0,431.0,11.3,4.0,19.0,61.5,47.0,2.4,26.9,73.1,8.3,2.0,AP-2
90.0,Isaac Byrd,27.0,CAR,WR,15.0,5.0,71.0,37.0,492.0,13.3,1.0,26.0,42.3,42.0,2.5,32.8,52.1,6.9,0.0,
91.0,Eddie George,28.0,TEN,RB,16.0,16.0,51.0,37.0,279.0,7.5,0.0,11.0,54.9,25.0,2.3,17.4,72.5,5.5,8.0,
92.0,Shawn Jefferson,32.0,ATL,WR,16.0,6.0,65.0,37.0,539.0,14.6,2.0,27.0,50.8,48.0,2.3,33.7,56.9,8.3,0.0,
93.0,Tony Martin,36.0,ATL,WR,11.0,9.0,77.0,37.0,548.0,14.8,3.0,29.0,40.3,63.0,3.4,49.8,48.1,7.1,0.0,
94.0,David Sloan,29.0,DET,TE,15.0,15.0,69.0,37.0,409.0,11.1,7.0,24.0,49.3,27.0,2.5,27.3,53.6,5.9,0.0,
95.0,Anthony Becht,24.0,NYJ,TE,16.0,15.0,53.0,36.0,321.0,8.9,5.0,19.0,52.8,24.0,2.3,20.1,67.9,6.1,0.0,
96.0,Kyle Brady,29.0,JAX,TE,16.0,16.0,63.0,36.0,386.0,10.7,2.0,20.0,47.6,20.0,2.3,24.1,57.1,6.1,0.0,
97.0,Bubba Franks,23.0,GNB,TE,16.0,14.0,49.0,36.0,322.0,8.9,9.0,22.0,59.2,31.0,2.3,20.1,73.5,6.6,0.0,PB
98.0,Jacquez Green,25.0,TAM,WR,12.0,10.0,59.0,36.0,402.0,11.2,1.0,25.0,54.2,35.0,3.0,33.5,61.0,6.8,0.0,
99.0,Mike Alstott,28.0,TAM,FB,16.0,16.0,50.0,35.0,231.0,6.6,1.0,9.0,46.0,19.0,2.2,14.4,70.0,4.6,2.0,PB
100.0,Freddie Jones,27.0,SDG,TE,14.0,9.0,60.0,35.0,388.0,11.1,4.0,23.0,45.0,34.0,2.5,27.7,58.3,6.5,0.0,
101.0,Dave Moore,32.0,TAM,TE,16.0,16.0,53.0,35.0,285.0,8.1,4.0,18.0,54.7,29.0,2.2,17.8,66.0,5.4,0.0,
102.0,Dwayne Carswell,29.0,DEN,TE,16.0,16.0,56.0,34.0,299.0,8.8,4.0,18.0,46.4,25.0,2.1,18.7,60.7,5.3,0.0,PB
103.0,Corey Dillon,27.0,CIN,RB,16.0,16.0,61.0,34.0,228.0,6.7,3.0,13.0,32.8,17.0,2.1,14.3,55.7,3.7,5.0,PB
104.0,Dominic Rhodes,22.0,IND,RB,15.0,10.0,55.0,34.0,224.0,6.6,0.0,13.0,32.7,19.0,2.3,14.9,61.8,4.1,6.0,AP ORoY-5
105.0,David Terrell,22.0,CHI,WR,16.0,6.0,63.0,34.0,415.0,12.2,4.0,20.0,39.7,62.0,2.1,25.9,54.0,6.6,0.0,
106.0,Terrence Wilkins,26.0,IND,WR,11.0,4.0,56.0,34.0,332.0,9.8,0.0,19.0,42.9,28.0,3.1,30.2,60.7,5.9,1.0,
107.0,Snoop Minnis,24.0,KAN,WR,13.0,11.0,67.0,33.0,511.0,15.5,1.0,24.0,38.8,56.0,2.5,39.3,49.3,7.6,0.0,
108.0,Roland Williams,26.0,OAK,TE,16.0,15.0,53.0,33.0,298.0,9.0,3.0,12.0,43.4,49.0,2.1,18.6,62.3,5.6,0.0,
109.0,Ken Dilger,30.0,IND,TE,16.0,16.0,54.0,32.0,343.0,10.7,1.0,16.0,44.4,44.0,2.0,21.4,59.3,6.4,2.0,PB
110.0,MarTay Jenkins,26.0,ARI,WR,13.0,3.0,54.0,32.0,518.0,16.2,3.0,25.0,53.7,53.0,2.5,39.8,59.3,9.6,5.0,
111.0,Corey Bradford,26.0,GNB,WR,16.0,6.0,58.0,31.0,526.0,17.0,2.0,24.0,46.6,56.0,1.9,32.9,53.4,9.1,1.0,
112.0,Eddie Kennison,28.0,2TM,WR,13.0,7.0,50.0,31.0,491.0,15.8,1.0,17.0,54.0,65.0,2.4,37.8,62.0,9.8,1.0,
112.0,Eddie Kennison,28.0,DEN,WR,8.0,6.0,28.0,15.0,169.0,11.3,1.0,6.0,46.4,36.0,1.9,21.1,53.6,6.0,0.0,
112.0,Eddie Kennison,28.0,KAN,WR,5.0,1.0,22.0,16.0,322.0,20.1,0.0,11.0,63.6,65.0,3.2,64.4,72.7,14.6,1.0,
113.0,James Allen,26.0,CHI,RB,16.0,7.0,43.0,30.0,203.0,6.8,1.0,8.0,44.2,34.0,1.9,12.7,69.8,4.7,1.0,
114.0,Kevin Faulk,25.0,NWE,RB,15.0,1.0,36.0,30.0,189.0,6.3,2.0,9.0,50.0,28.0,2.0,12.6,83.3,5.3,2.0,
115.0,Quincy Morgan,24.0,CLE,WR,16.0,9.0,72.0,30.0,432.0,14.4,2.0,16.0,29.2,78.0,1.9,27.0,41.7,6.0,3.0,
116.0,Tony Richardson,30.0,KAN,FB,14.0,8.0,40.0,30.0,265.0,8.8,0.0,12.0,50.0,47.0,2.1,18.9,75.0,6.6,0.0,
117.0,Lamar Smith,31.0,MIA,RB,16.0,16.0,35.0,30.0,234.0,7.8,2.0,8.0,51.4,65.0,1.9,14.6,85.7,6.7,6.0,
118.0,Michael Bennett,23.0,MIN,RB,13.0,13.0,38.0,29.0,226.0,7.8,1.0,9.0,50.0,80.0,2.2,17.4,76.3,5.9,0.0,
119.0,Bobby Engram,28.0,SEA,WR,16.0,4.0,51.0,29.0,400.0,13.8,0.0,24.0,51.0,31.0,1.8,25.0,56.9,7.8,0.0,
120.0,Travis Minor,22.0,MIA,RB,16.0,0.0,37.0,29.0,263.0,9.1,1.0,12.0,48.6,29.0,1.8,16.4,78.4,7.1,0.0,
121.0,Stephen Davis,27.0,WAS,RB,16.0,16.0,37.0,28.0,205.0,7.3,0.0,8.0,43.2,29.0,1.8,12.8,75.7,5.5,6.0,
122.0,Ron Dugans,24.0,CIN,WR,16.0,3.0,45.0,28.0,251.0,9.0,2.0,15.0,46.7,31.0,1.8,15.7,62.2,5.6,0.0,
123.0,Chad Johnson,23.0,CIN,WR,12.0,3.0,60.0,28.0,329.0,11.8,1.0,22.0,45.0,28.0,2.3,27.4,46.7,5.5,0.0,
124.0,Tai Streets,24.0,SFO,WR,16.0,3.0,52.0,28.0,345.0,12.3,1.0,20.0,42.3,52.0,1.8,21.6,53.8,6.6,0.0,
125.0,Derrick Alexander,30.0,KAN,WR,13.0,11.0,68.0,27.0,470.0,17.4,3.0,22.0,38.2,46.0,2.1,36.2,39.7,6.9,0.0,
126.0,Jake Reed,34.0,MIN,WR,16.0,0.0,53.0,27.0,309.0,11.4,1.0,15.0,41.5,27.0,1.7,19.3,50.9,5.8,0.0,
127.0,Reggie Wayne,23.0,IND,WR,13.0,9.0,49.0,27.0,345.0,12.8,0.0,19.0,44.9,43.0,2.1,26.5,55.1,7.0,0.0,
128.0,Brad Hoover,25.0,CAR,FB,16.0,7.0,47.0,26.0,185.0,7.1,0.0,6.0,44.7,19.0,1.6,11.6,55.3,3.9,1.0,
129.0,Alge Crumpler,24.0,ATL,TE,16.0,12.0,41.0,25.0,330.0,13.2,3.0,10.0,41.5,57.0,1.6,20.6,61.0,8.0,1.0,
130.0,Tim Dwight,26.0,SDG,WR,10.0,2.0,50.0,25.0,406.0,16.2,0.0,22.0,44.0,78.0,2.5,40.6,50.0,8.1,1.0,
131.0,Marc Edwards,27.0,NWE,FB,16.0,13.0,39.0,25.0,166.0,6.6,2.0,11.0,35.9,17.0,1.6,10.4,64.1,4.3,3.0,
132.0,Erron Kinney,24.0,TEN,TE,13.0,12.0,42.0,25.0,263.0,10.5,1.0,15.0,52.4,24.0,1.9,20.2,59.5,6.3,0.0,
133.0,Tywan Mitchell,26.0,ARI,WR,16.0,4.0,40.0,25.0,196.0,7.8,2.0,11.0,30.0,24.0,1.6,12.3,62.5,4.9,0.0,
134.0,Obafemi Ayanbadejo,26.0,BAL,FB,16.0,5.0,33.0,24.0,121.0,5.0,1.0,7.0,42.4,18.0,1.5,7.6,72.7,3.7,1.0,
135.0,Drew Bennett,23.0,TEN,WR,14.0,1.0,46.0,24.0,329.0,13.7,1.0,19.0,50.0,50.0,1.7,23.5,52.2,7.2,0.0,
136.0,Edgerrin James,23.0,IND,RB,6.0,6.0,29.0,24.0,193.0,8.0,0.0,9.0,51.7,27.0,4.0,32.2,82.8,6.7,3.0,
137.0,Jim Kleinsasser,24.0,MIN,FB,11.0,11.0,28.0,24.0,184.0,7.7,0.0,8.0,57.1,18.0,2.2,16.7,85.7,6.6,2.0,
138.0,Dorsey Levens,31.0,GNB,RB,15.0,1.0,35.0,24.0,159.0,6.6,1.0,7.0,31.4,19.0,1.6,10.6,68.6,4.5,0.0,
139.0,Cecil Martin,26.0,PHI,FB,16.0,15.0,34.0,24.0,124.0,5.2,2.0,5.0,38.2,17.0,1.5,7.8,70.6,3.6,0.0,
140.0,Jerome Pathon,26.0,IND,WR,4.0,3.0,32.0,24.0,330.0,13.8,2.0,11.0,59.4,60.0,6.0,82.5,75.0,10.3,0.0,
141.0,Bobby Shaw,26.0,PIT,WR,16.0,0.0,44.0,24.0,409.0,17.0,2.0,19.0,50.0,90.0,1.5,25.6,54.5,9.3,1.0,
142.0,Brandon Stokley,25.0,BAL,WR,16.0,5.0,46.0,24.0,344.0,14.3,2.0,16.0,43.5,46.0,1.5,21.5,52.2,7.5,1.0,
143.0,Karl Williams,30.0,TAM,WR,15.0,3.0,41.0,24.0,314.0,13.1,1.0,15.0,48.8,42.0,1.6,20.9,58.5,7.7,3.0,
144.0,Brian Finneran,25.0,ATL,WR,16.0,1.0,41.0,23.0,491.0,21.3,3.0,18.0,51.2,52.0,1.4,30.7,56.1,12.0,0.0,
145.0,Terrell Fletcher,28.0,SDG,RB,13.0,0.0,29.0,23.0,184.0,8.0,0.0,10.0,44.8,27.0,1.8,14.2,79.3,6.3,1.0,
146.0,Chris Hetherington,29.0,CAR,FB,16.0,1.0,35.0,23.0,124.0,5.4,0.0,1.0,22.9,15.0,1.4,7.8,65.7,3.5,0.0,
147.0,Stacey Mack,26.0,JAX,RB,16.0,11.0,34.0,23.0,165.0,7.2,1.0,6.0,44.1,25.0,1.4,10.3,67.6,4.9,3.0,
148.0,Marcus Robinson,26.0,CHI,WR,5.0,4.0,42.0,23.0,269.0,11.7,2.0,11.0,47.6,34.0,4.6,53.8,54.8,6.4,0.0,
149.0,James Stewart,30.0,DET,RB,11.0,10.0,26.0,23.0,242.0,10.5,1.0,9.0,50.0,56.0,2.1,22.0,88.5,9.3,0.0,
150.0,Moe Williams,27.0,BAL,RB,15.0,2.0,35.0,23.0,210.0,9.1,0.0,13.0,42.9,46.0,1.5,14.0,65.7,6.0,1.0,
151.0,Kevan Barlow,22.0,SFO,RB,15.0,0.0,28.0,22.0,247.0,11.2,1.0,10.0,57.1,61.0,1.5,16.5,78.6,8.8,1.0,
152.0,Fred Baxter,30.0,CHI,TE,14.0,14.0,44.0,22.0,148.0,6.7,2.0,10.0,36.4,19.0,1.6,10.6,50.0,3.4,0.0,
153.0,Germane Crowell,25.0,DET,WR,5.0,4.0,38.0,22.0,289.0,13.1,2.0,14.0,52.6,46.0,4.4,57.8,57.9,7.6,1.0,
154.0,JaJuan Dawson,24.0,CLE,WR,14.0,0.0,34.0,22.0,281.0,12.8,1.0,11.0,44.1,44.0,1.6,20.1,64.7,8.3,0.0,
155.0,Larry Foster,25.0,DET,WR,13.0,5.0,47.0,22.0,283.0,12.9,0.0,16.0,40.4,36.0,1.7,21.8,46.8,6.0,1.0,
156.0,Travis Henry,23.0,BUF,RB,13.0,12.0,27.0,22.0,179.0,8.1,0.0,6.0,37.0,40.0,1.7,13.8,81.5,6.6,5.0,
