Rk,Player,Age,Team,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
57.0,Donald Brown,22.0,IND,RB,11.0,1.0,78.0,281.0,3.0,15.0,43.6,45.0,3.6,25.5,7.1,1.0,
58.0,David Garrard,31.0,JAX,QB,16.0,16.0,77.0,323.0,3.0,32.0,53.2,30.0,4.2,20.2,4.8,14.0,PB
59.0,Jerious Norwood,26.0,ATL,RB,10.0,4.0,76.0,252.0,0.0,11.0,39.5,21.0,3.3,25.2,7.6,1.0,
60.0,Bernard Scott,25.0,CIN,RB,13.0,2.0,74.0,321.0,0.0,15.0,41.9,61.0,4.3,24.7,5.7,1.0,
61.0,Sammy Morris,32.0,NWE,RB,12.0,5.0,73.0,319.0,2.0,19.0,47.9,55.0,4.4,26.6,6.1,2.0,
62.0,Leon Washington,27.0,NYJ,RB,7.0,0.0,72.0,331.0,0.0,9.0,33.3,33.0,4.6,47.3,10.3,1.0,
63.0,Reggie Bush,24.0,NOR,RB,14.0,8.0,70.0,390.0,5.0,19.0,42.9,55.0,5.6,27.9,5.0,4.0,
64.0,Leonard Weaver,27.0,PHI,FB,16.0,8.0,70.0,323.0,2.0,16.0,48.6,41.0,4.6,20.2,4.4,0.0,"PB,AP-1"
65.0,Rock Cartwright,30.0,WAS,FB,16.0,2.0,64.0,228.0,0.0,12.0,39.1,34.0,3.6,14.3,4.0,0.0,
66.0,Tashard Choice,25.0,DAL,RB,16.0,0.0,64.0,349.0,3.0,19.0,53.1,66.0,5.5,21.8,4.0,0.0,
67.0,LenDale White,25.0,TEN,RB,13.0,0.0,64.0,222.0,2.0,11.0,43.8,11.0,3.5,17.1,4.9,1.0,
68.0,Chris Jennings,24.0,CLE,RB,9.0,1.0,63.0,220.0,1.0,10.0,39.7,16.0,3.5,24.4,7.0,0.0,
69.0,Fred Taylor,33.0,NWE,RB,6.0,1.0,63.0,269.0,4.0,13.0,54.0,19.0,4.3,44.8,10.5,1.0,
70.0,Kevin Faulk,33.0,NWE,RB,15.0,7.0,62.0,335.0,2.0,18.0,54.8,29.0,5.4,22.3,4.1,1.0,
71.0,Quinton Ganther,25.0,WAS,RB,8.0,4.0,62.0,201.0,3.0,12.0,48.4,13.0,3.2,25.1,7.8,0.0,
72.0,Brian Westbrook,30.0,PHI,RB,8.0,7.0,61.0,274.0,1.0,12.0,47.5,25.0,4.5,34.3,7.6,0.0,
73.0,Aaron Rodgers,26.0,GNB,QB,16.0,16.0,58.0,316.0,5.0,24.0,51.7,35.0,5.4,19.8,3.6,10.0,PB
74.0,Ladell Betts,30.0,WAS,RB,10.0,2.0,56.0,210.0,2.0,7.0,39.3,18.0,3.8,21.0,5.6,0.0,
75.0,Josh Cribbs,26.0,CLE,WR,16.0,12.0,55.0,381.0,1.0,22.0,52.7,37.0,6.9,23.8,3.4,6.0,"PB,AP-1"
76.0,Vince Young,26.0,TEN,QB,12.0,10.0,55.0,281.0,2.0,21.0,45.5,44.0,5.1,23.4,4.6,8.0,"PB,AP CPoY-3"
77.0,Arian Foster,23.0,HOU,RB,6.0,1.0,54.0,257.0,3.0,15.0,53.7,24.0,4.8,42.8,9.0,1.0,
78.0,Matt Cassel,27.0,KAN,QB,15.0,15.0,50.0,189.0,0.0,6.0,38.0,13.0,3.8,12.6,3.3,14.0,
79.0,Matt Schaub,28.0,HOU,QB,16.0,16.0,48.0,57.0,0.0,8.0,25.0,19.0,1.2,3.6,3.0,3.0,PB
80.0,Jason Campbell,28.0,WAS,QB,16.0,16.0,46.0,236.0,1.0,17.0,43.5,21.0,5.1,14.8,2.9,13.0,
81.0,Edgerrin James,31.0,SEA,RB,7.0,0.0,46.0,125.0,0.0,8.0,41.3,10.0,2.7,17.9,6.6,1.0,
82.0,Le'Ron McClain,25.0,BAL,FB,16.0,14.0,46.0,180.0,2.0,22.0,63.0,20.0,3.9,11.3,2.9,0.0,"PB,AP-2"
83.0,Ahman Green,32.0,GNB,RB,8.0,0.0,41.0,160.0,1.0,8.0,39.0,26.0,3.9,20.0,5.1,0.0,
84.0,Kahlil Bell,23.0,CHI,RB,7.0,0.0,40.0,220.0,0.0,9.0,52.5,72.0,5.5,31.4,5.7,0.0,
85.0,Jay Cutler,26.0,CHI,QB,16.0,16.0,40.0,173.0,1.0,14.0,40.0,30.0,4.3,10.8,2.5,9.0,
86.0,Ben Roethlisberger,27.0,PIT,QB,15.0,15.0,40.0,82.0,2.0,16.0,40.0,15.0,2.1,5.5,2.7,7.0,
87.0,Rashad Jennings,24.0,JAX,RB,15.0,0.0,39.0,202.0,1.0,8.0,43.6,28.0,5.2,13.5,2.6,0.0,
88.0,Carson Palmer,30.0,CIN,QB,16.0,16.0,39.0,93.0,3.0,13.0,41.0,15.0,2.4,5.8,2.4,6.0,
89.0,Brandon Jackson,24.0,GNB,RB,12.0,0.0,37.0,111.0,2.0,5.0,32.4,9.0,3.0,9.3,3.1,1.0,
90.0,Donovan McNabb,33.0,PHI,QB,14.0,14.0,37.0,140.0,2.0,11.0,32.4,27.0,3.8,10.0,2.6,10.0,PB
91.0,Lousaka Polite,28.0,MIA,FB,16.0,9.0,37.0,123.0,0.0,20.0,70.3,13.0,3.3,7.7,2.3,1.0,
92.0,Mark Sanchez,23.0,NYJ,QB,15.0,15.0,36.0,106.0,3.0,15.0,58.3,14.0,2.9,7.1,2.4,10.0,
93.0,Joe Flacco,24.0,BAL,QB,16.0,16.0,35.0,56.0,0.0,9.0,31.4,10.0,1.6,3.5,2.2,8.0,
94.0,Lynell Hamilton,24.0,NOR,RB,9.0,1.0,35.0,125.0,2.0,12.0,54.3,19.0,3.6,13.9,3.9,0.0,
95.0,Mewelde Moore,27.0,PIT,RB,16.0,0.0,35.0,118.0,0.0,7.0,37.1,15.0,3.4,7.4,2.2,0.0,
96.0,Tony Romo,29.0,DAL,QB,16.0,16.0,35.0,105.0,1.0,5.0,25.7,17.0,3.0,6.6,2.2,6.0,PB
97.0,Marcus Mason,25.0,WAS,RB,10.0,0.0,32.0,127.0,0.0,4.0,40.6,20.0,4.0,12.7,3.2,0.0,
98.0,Ryan Fitzpatrick,27.0,BUF,QB,10.0,8.0,31.0,141.0,1.0,12.0,54.8,31.0,4.5,14.1,3.1,3.0,
99.0,Josh Freeman,21.0,TAM,QB,10.0,9.0,30.0,161.0,0.0,11.0,56.7,20.0,5.4,16.1,3.0,10.0,
100.0,Matt Ryan,24.0,ATL,QB,14.0,14.0,30.0,49.0,1.0,9.0,43.3,7.0,1.6,3.5,2.1,5.0,
101.0,Tom Brady,32.0,NWE,QB,16.0,16.0,29.0,44.0,1.0,9.0,37.9,9.0,1.5,2.8,1.8,4.0,"PB,AP CPoY-1"
102.0,Aaron Brown,24.0,DET,RB,15.0,2.0,27.0,131.0,0.0,7.0,48.1,19.0,4.9,8.7,1.8,0.0,
103.0,Kenneth Darby,27.0,STL,RB,16.0,1.0,27.0,152.0,0.0,5.0,40.7,51.0,5.6,9.5,1.7,0.0,
104.0,Brian Leonard,25.0,CIN,RB,14.0,1.0,27.0,84.0,0.0,7.0,37.0,11.0,3.1,6.0,1.9,1.0,
105.0,BenJarvus Green-Ellis,24.0,NWE,RB,12.0,0.0,26.0,114.0,0.0,6.0,57.7,29.0,4.4,9.5,2.2,0.0,
106.0,Mike Hart,23.0,IND,RB,9.0,0.0,26.0,70.0,1.0,4.0,50.0,15.0,2.7,7.8,2.9,0.0,
107.0,Matt Hasselbeck,34.0,SEA,QB,14.0,14.0,26.0,119.0,0.0,5.0,38.5,23.0,4.6,8.5,1.9,11.0,
108.0,Philip Rivers,28.0,SDG,QB,16.0,16.0,26.0,50.0,1.0,5.0,23.1,15.0,1.9,3.1,1.6,6.0,"PB,AP MVP-3,AP OPoY-4"
109.0,LaMont Jordan,31.0,DEN,RB,9.0,0.0,25.0,86.0,0.0,4.0,40.0,13.0,3.4,9.6,2.8,0.0,
110.0,Mike Tolbert,24.0,SDG,RB,16.0,3.0,25.0,148.0,1.0,10.0,64.0,32.0,5.9,9.3,1.6,1.0,
111.0,Kyle Orton,27.0,DEN,QB,16.0,15.0,24.0,71.0,0.0,7.0,29.2,13.0,3.0,4.4,1.5,4.0,
112.0,Alex Smith,25.0,SFO,QB,11.0,10.0,24.0,51.0,0.0,6.0,25.0,11.0,2.1,4.6,2.2,3.0,
113.0,Michael Vick,29.0,PHI,QB,12.0,1.0,24.0,95.0,2.0,7.0,45.8,34.0,4.0,7.9,2.0,0.0,
114.0,Michael Bennett,31.0,SDG,RB,6.0,0.0,23.0,65.0,0.0,3.0,30.4,14.0,2.8,10.8,3.8,0.0,
115.0,Lex Hilliard,25.0,MIA,RB,16.0,0.0,23.0,89.0,1.0,5.0,34.8,18.0,3.9,5.6,1.4,0.0,
116.0,Drew Brees,30.0,NOR,QB,15.0,15.0,22.0,33.0,2.0,8.0,40.9,10.0,1.5,2.2,1.5,10.0,"PB,AP-2,AP MVP-2,AP OPoY-2"
117.0,Mike Goodson,22.0,CAR,RB,8.0,0.0,22.0,49.0,0.0,1.0,27.3,11.0,2.2,6.1,2.8,1.0,
118.0,Josh Johnson,23.0,TAM,QB,6.0,4.0,22.0,148.0,0.0,7.0,54.5,29.0,6.7,24.7,3.7,7.0,
119.0,Garrett Wolfe,25.0,CHI,RB,8.0,0.0,22.0,120.0,1.0,6.0,54.5,36.0,5.5,15.0,2.8,0.0,
120.0,Jacob Hester,24.0,SDG,FB,15.0,10.0,21.0,74.0,0.0,6.0,38.1,15.0,3.5,4.9,1.4,1.0,
121.0,Kurt Warner,38.0,ARI,QB,15.0,15.0,21.0,10.0,0.0,1.0,9.5,10.0,0.5,0.7,1.4,11.0,
122.0,Pat White,23.0,MIA,WR,13.0,0.0,21.0,81.0,0.0,4.0,28.6,33.0,3.9,6.2,1.6,1.0,
123.0,Brad Hoover,33.0,CAR,FB,11.0,4.0,20.0,52.0,1.0,6.0,35.0,18.0,2.6,4.7,1.8,1.0,
124.0,Brady Quinn,25.0,CLE,QB,10.0,9.0,20.0,98.0,1.0,10.0,65.0,24.0,4.9,9.8,2.0,4.0,
125.0,Matthew Stafford,21.0,DET,QB,10.0,10.0,20.0,108.0,2.0,7.0,40.0,21.0,5.4,10.8,2.0,4.0,
126.0,Peyton Manning,33.0,IND,QB,16.0,16.0,19.0,-13.0,0.0,0.0,0.0,3.0,-0.7,-0.8,1.2,2.0,"PB,AP-1,AP MVP-1,AP OPoY-3"
127.0,Daunte Culpepper,32.0,DET,QB,8.0,5.0,18.0,91.0,0.0,5.0,38.9,32.0,5.1,11.4,2.3,4.0,
128.0,Bruce Gradkowski,26.0,OAK,QB,7.0,4.0,18.0,108.0,0.0,7.0,55.6,21.0,6.0,15.4,2.6,5.0,
129.0,JaMarcus Russell,24.0,OAK,QB,12.0,9.0,18.0,44.0,0.0,9.0,55.6,15.0,2.4,3.7,1.5,9.0,
130.0,Brad Smith,26.0,NYJ,WR,13.0,2.0,18.0,207.0,1.0,10.0,61.1,57.0,11.5,15.9,1.4,0.0,
131.0,Jake Delhomme,34.0,CAR,QB,11.0,11.0,17.0,60.0,0.0,6.0,47.1,11.0,3.5,5.5,1.5,6.0,
132.0,Tarvaris Jackson,26.0,MIN,QB,8.0,0.0,17.0,-10.0,0.0,0.0,0.0,6.0,-0.6,-1.3,2.1,0.0,
133.0,Eli Manning,28.0,NYG,QB,16.0,16.0,17.0,65.0,0.0,5.0,41.2,14.0,3.8,4.1,1.1,13.0,
134.0,Chad Henne,24.0,MIA,QB,14.0,13.0,16.0,32.0,1.0,3.0,25.0,12.0,2.0,2.3,1.1,4.0,
135.0,Seneca Wallace,29.0,SEA,QB,13.0,2.0,16.0,2.0,1.0,3.0,18.8,10.0,0.1,0.2,1.2,5.0,
136.0,Eldra Buckley,24.0,PHI,RB,16.0,0.0,15.0,44.0,1.0,4.0,53.3,9.0,2.9,2.8,0.9,0.0,
137.0,Jerome Felton,23.0,DET,FB,13.0,8.0,15.0,46.0,0.0,7.0,66.7,10.0,3.1,3.5,1.2,0.0,
138.0,Percy Harvin,21.0,MIN,WR,15.0,8.0,15.0,135.0,0.0,8.0,66.7,35.0,9.0,9.0,1.0,1.0,"PB,AP ORoY-1"
139.0,Chad Simpson,24.0,IND,RB,14.0,0.0,15.0,102.0,2.0,5.0,46.7,31.0,6.8,7.3,1.1,0.0,
140.0,Kolby Smith,25.0,KAN,RB,4.0,0.0,15.0,33.0,0.0,1.0,13.3,12.0,2.2,8.3,3.8,0.0,
141.0,Danny Woodhead,24.0,NYJ,RB,10.0,0.0,15.0,64.0,0.0,2.0,40.0,16.0,4.3,6.4,1.5,0.0,
142.0,Tim Castille,25.0,KAN,RB,7.0,0.0,14.0,55.0,0.0,3.0,35.7,16.0,3.9,7.9,2.0,1.0,
143.0,Trent Edwards,26.0,BUF,QB,8.0,7.0,14.0,106.0,0.0,7.0,42.9,20.0,7.6,13.3,1.8,1.0,
144.0,Samkon Gado,27.0,STL,RB,15.0,0.0,14.0,26.0,0.0,4.0,35.7,11.0,1.9,1.7,0.9,0.0,
145.0,Earnest Graham,29.0,TAM,RB,13.0,6.0,14.0,66.0,0.0,5.0,50.0,17.0,4.7,5.1,1.1,0.0,
146.0,Moran Norris,31.0,SFO,RB,16.0,7.0,14.0,41.0,1.0,5.0,57.1,15.0,2.9,2.6,0.9,1.0,
147.0,Kyle Boller,28.0,STL,QB,7.0,4.0,13.0,76.0,0.0,5.0,53.8,16.0,5.8,10.9,1.9,2.0,
148.0,Peyton Hillis,23.0,DEN,RB,14.0,2.0,13.0,54.0,1.0,4.0,53.8,13.0,4.2,3.9,0.9,1.0,
149.0,Gartrell Johnson,23.0,NYG,RB,10.0,0.0,13.0,43.0,0.0,3.0,23.1,11.0,3.3,4.3,1.3,0.0,
150.0,Danny Ware,24.0,NYG,RB,8.0,0.0,13.0,73.0,1.0,5.0,46.2,14.0,5.6,9.1,1.6,1.0,
151.0,Kellen Clemens,26.0,NYJ,QB,10.0,1.0,12.0,1.0,0.0,1.0,16.7,6.0,0.1,0.1,1.2,2.0,
152.0,Matt Moore,25.0,CAR,QB,7.0,5.0,12.0,-3.0,0.0,1.0,8.3,5.0,-0.3,-0.4,1.7,2.0,
153.0,Tyrell Sutton,23.0,CAR,RB,7.0,1.0,12.0,68.0,0.0,3.0,50.0,20.0,5.7,9.7,1.7,0.0,
154.0,Mike Thomas,22.0,JAX,WR,14.0,4.0,12.0,86.0,0.0,5.0,58.3,22.0,7.2,6.1,0.9,1.0,
155.0,Albert Young,24.0,MIN,RB,7.0,0.0,12.0,53.0,0.0,3.0,50.0,10.0,4.4,7.6,1.7,0.0,
156.0,Kerry Collins,37.0,TEN,QB,7.0,6.0,11.0,15.0,1.0,2.0,18.2,10.0,1.4,2.1,1.6,3.0,
157.0,DeSean Jackson,23.0,PHI,WR,15.0,15.0,11.0,137.0,1.0,5.0,81.8,67.0,12.5,9.1,0.7,3.0,"PB,AP-2"
158.0,Chris Ogbonnaya,23.0,STL,RB,2.0,0.0,11.0,50.0,0.0,2.0,45.5,18.0,4.5,25.0,5.5,0.0,
159.0,Derek Anderson,26.0,CLE,QB,8.0,7.0,10.0,8.0,2.0,6.0,60.0,3.0,0.8,1.0,1.3,5.0,
160.0,Brian Hoyer,24.0,NWE,QB,5.0,0.0,10.0,25.0,1.0,3.0,30.0,20.0,2.5,5.0,2.0,0.0,
161.0,Dantrell Savage,24.0,KAN,RB,5.0,0.0,10.0,45.0,0.0,1.0,20.0,11.0,4.5,9.0,2.0,1.0,
162.0,David Carr,30.0,NYG,QB,6.0,0.0,9.0,27.0,1.0,2.0,44.4,12.0,3.0,4.5,1.5,1.0,
163.0,James Davis,23.0,CLE,RB,2.0,0.0,9.0,15.0,0.0,0.0,0.0,5.0,1.7,7.5,4.5,0.0,
164.0,Brett Favre,40.0,MIN,QB,16.0,16.0,9.0,7.0,0.0,1.0,11.1,4.0,0.8,0.4,0.6,2.0,"PB,AP MVP-4,AP CPoY-4"
165.0,Matt Leinart,26.0,ARI,QB,8.0,1.0,9.0,-6.0,0.0,0.0,0.0,1.0,-0.7,-0.8,1.1,1.0,
166.0,Drew Stanton,25.0,DET,QB,3.0,1.0,9.0,33.0,1.0,2.0,33.3,11.0,3.7,11.0,3.0,1.0,
167.0,Billy Volek,33.0,SDG,QB,4.0,0.0,9.0,-9.0,0.0,0.0,0.0,-1.0,-1.0,-2.3,2.3,0.0,
168.0,Marc Bulger,32.0,STL,QB,9.0,8.0,8.0,22.0,0.0,1.0,12.5,7.0,2.8,2.4,0.9,6.0,
169.0,Shaun Hill,29.0,SFO,QB,6.0,6.0,8.0,70.0,0.0,4.0,50.0,22.0,8.8,11.7,1.3,3.0,
170.0,John Kuhn,27.0,GNB,FB,14.0,6.0,8.0,18.0,1.0,2.0,37.5,5.0,2.3,1.3,0.6,0.0,
171.0,Louis Rankin,24.0,SEA,RB,7.0,0.0,8.0,36.0,0.0,3.0,37.5,12.0,4.5,5.1,1.1,1.0,
172.0,Javon Ringer,22.0,TEN,RB,7.0,0.0,8.0,48.0,0.0,3.0,50.0,32.0,6.0,6.9,1.1,0.0,
173.0,Troy Smith,25.0,BAL,QB,4.0,0.0,8.0,31.0,1.0,2.0,37.5,15.0,3.9,7.8,2.0,0.0,
174.0,Eric Weems,24.0,ATL,WR,16.0,0.0,8.0,53.0,0.0,2.0,50.0,31.0,6.6,3.3,0.5,3.0,
175.0,Jackie Battle,26.0,KAN,RB,5.0,0.0,7.0,21.0,0.0,3.0,42.9,12.0,3.0,4.2,1.4,0.0,
176.0,Ted Ginn Jr.,24.0,MIA,WR,16.0,12.0,7.0,48.0,0.0,2.0,57.1,22.0,6.9,3.0,0.4,2.0,
177.0,Calvin Johnson,24.0,DET,WR,14.0,14.0,7.0,73.0,0.0,5.0,100.0,19.0,10.4,5.2,0.5,3.0,
178.0,Brandon Marshall,25.0,DEN,WR,15.0,13.0,7.0,39.0,0.0,1.0,57.1,14.0,5.6,2.6,0.5,0.0,PB
179.0,Adrian Peterson,30.0,CHI,RB,14.0,0.0,7.0,51.0,0.0,2.0,42.9,15.0,7.3,3.6,0.5,0.0,
180.0,Tony Richardson,38.0,NYJ,FB,16.0,10.0,7.0,48.0,0.0,3.0,57.1,19.0,6.9,3.0,0.4,0.0,
181.0,Patrick Cobbs,26.0,MIA,RB,5.0,0.0,6.0,36.0,0.0,2.0,66.7,19.0,6.0,7.2,1.2,0.0,
182.0,Devin Hester,27.0,CHI,WR,13.0,12.0,6.0,-1.0,0.0,0.0,50.0,7.0,-0.2,-0.1,0.5,3.0,
183.0,Byron Leftwich,29.0,TAM,QB,3.0,3.0,6.0,6.0,0.0,1.0,16.7,4.0,1.0,2.0,2.0,2.0,
184.0,Robert Meachem,25.0,NOR,WR,16.0,7.0,6.0,82.0,0.0,4.0,100.0,41.0,13.7,5.1,0.4,2.0,
185.0,Louis Murphy,22.0,OAK,WR,16.0,9.0,6.0,31.0,0.0,2.0,66.7,13.0,5.2,1.9,0.4,0.0,
