Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
54.0,Marcus Robinson,25.0,CHI,WR,11.0,11.0,102.0,55.0,738.0,13.4,5.0,27.0,39.2,68.0,5.0,67.1,53.9,7.2,1.0,
55.0,Frank Sanders,27.0,ARI,WR,16.0,16.0,116.0,54.0,749.0,13.9,6.0,37.0,41.4,53.0,3.4,46.8,46.6,6.5,0.0,
56.0,Dedric Ward,26.0,NYJ,WR,16.0,16.0,119.0,54.0,801.0,14.8,3.0,39.0,42.9,61.0,3.4,50.1,45.4,6.7,1.0,
57.0,Curtis Conway,29.0,SDG,WR,14.0,14.0,99.0,53.0,712.0,13.4,5.0,30.0,39.4,68.0,3.8,50.9,53.5,7.2,0.0,
58.0,Az-Zahir Hakim,23.0,STL,WR,16.0,4.0,81.0,53.0,734.0,13.8,4.0,32.0,55.6,80.0,3.3,45.9,65.4,9.1,7.0,
59.0,Darrell Jackson,22.0,SEA,WR,16.0,9.0,93.0,53.0,713.0,13.5,6.0,31.0,48.4,71.0,3.3,44.6,57.0,7.7,2.0,
60.0,James McKnight,28.0,DAL,WR,16.0,15.0,106.0,52.0,926.0,17.8,2.0,38.0,46.2,48.0,3.3,57.9,49.1,8.7,1.0,
61.0,Peerless Price,24.0,BUF,WR,16.0,16.0,106.0,52.0,762.0,14.7,3.0,34.0,42.5,42.0,3.3,47.6,49.1,7.2,4.0,
62.0,Kevin Faulk,24.0,NWE,RB,16.0,9.0,68.0,51.0,465.0,9.1,1.0,18.0,50.0,52.0,3.2,29.1,75.0,6.8,6.0,
63.0,Jacquez Green,24.0,TAM,WR,16.0,16.0,103.0,51.0,773.0,15.2,1.0,34.0,42.7,75.0,3.2,48.3,49.5,7.5,0.0,
64.0,Peter Warrick,23.0,CIN,WR,16.0,16.0,126.0,51.0,592.0,11.6,4.0,34.0,34.9,46.0,3.2,37.0,40.5,4.7,2.0,
65.0,Eddie George,27.0,TEN,RB,16.0,16.0,65.0,50.0,453.0,9.1,2.0,23.0,55.4,24.0,3.1,28.3,76.9,7.0,5.0,"PB,AP-1,AP MVP-3,AP OPoY-2"
66.0,Jerome Pathon,25.0,IND,WR,16.0,10.0,89.0,50.0,646.0,12.9,3.0,33.0,51.7,38.0,3.1,40.4,56.2,7.3,0.0,
67.0,James Thrash,25.0,WAS,WR,16.0,9.0,74.0,50.0,653.0,13.1,2.0,29.0,54.1,50.0,3.1,40.8,67.6,8.8,1.0,
68.0,Dwayne Carswell,28.0,DEN,TE,16.0,16.0,64.0,49.0,495.0,10.1,3.0,27.0,57.8,43.0,3.1,30.9,76.6,7.7,0.0,
69.0,Qadry Ismail,30.0,BAL,WR,15.0,13.0,95.0,49.0,655.0,13.4,5.0,37.0,47.4,53.0,3.3,43.7,51.6,6.9,0.0,
70.0,Terrell Fletcher,27.0,SDG,RB,16.0,6.0,71.0,48.0,355.0,7.4,1.0,17.0,39.4,26.0,3.0,22.2,67.6,5.0,2.0,
71.0,Sylvester Morris,23.0,KAN,WR,15.0,14.0,105.0,48.0,678.0,14.1,3.0,32.0,39.0,47.0,3.2,45.2,45.7,6.5,3.0,
72.0,Hines Ward,24.0,PIT,WR,16.0,15.0,83.0,48.0,672.0,14.0,4.0,31.0,49.4,77.0,3.0,42.0,57.8,8.1,2.0,
73.0,Stephen Alexander,25.0,WAS,TE,16.0,16.0,72.0,47.0,510.0,10.9,2.0,33.0,58.3,30.0,2.9,31.9,65.3,7.1,2.0,PB
74.0,Marty Booker,24.0,CHI,WR,15.0,7.0,74.0,47.0,490.0,10.4,2.0,28.0,48.6,41.0,3.1,32.7,63.5,6.6,2.0,
75.0,Ken Dilger,29.0,IND,TE,16.0,16.0,72.0,47.0,538.0,11.4,3.0,27.0,52.8,32.0,2.9,33.6,65.3,7.5,1.0,
76.0,Bob Christian,32.0,ATL,FB,16.0,14.0,63.0,44.0,315.0,7.2,0.0,12.0,38.1,19.0,2.8,19.7,69.8,5.0,0.0,
77.0,Warrick Dunn,25.0,TAM,RB,16.0,14.0,69.0,44.0,422.0,9.6,1.0,21.0,39.1,45.0,2.8,26.4,63.8,6.1,1.0,PB
78.0,Ricky Williams,23.0,NOR,RB,10.0,10.0,55.0,44.0,409.0,9.3,1.0,19.0,60.0,24.0,4.4,40.9,80.0,7.4,6.0,
79.0,Jeremy McDaniel,24.0,BUF,WR,16.0,6.0,69.0,43.0,697.0,16.2,2.0,31.0,55.1,74.0,2.7,43.6,62.3,10.1,0.0,
80.0,Terrence Wilkins,25.0,IND,WR,14.0,7.0,67.0,43.0,569.0,13.2,3.0,28.0,55.2,43.0,3.1,40.6,64.2,8.5,4.0,
81.0,Jamal Anderson,28.0,ATL,RB,16.0,16.0,58.0,42.0,382.0,9.1,0.0,15.0,46.6,55.0,2.6,23.9,72.4,6.6,6.0,AP CPoY-12
82.0,Irving Fryar,38.0,WAS,WR,14.0,6.0,76.0,41.0,548.0,13.4,5.0,29.0,46.1,34.0,2.9,39.1,53.9,7.2,0.0,
83.0,Andre Rison,33.0,OAK,WR,16.0,0.0,70.0,41.0,606.0,14.8,6.0,29.0,55.7,49.0,2.6,37.9,58.6,8.7,0.0,AP CPoY-7
84.0,Herman Moore,31.0,DET,WR,15.0,11.0,80.0,40.0,434.0,10.9,3.0,25.0,43.8,30.0,2.7,28.9,50.0,5.4,0.0,
85.0,Bobby Shaw,25.0,PIT,WR,16.0,0.0,69.0,40.0,672.0,16.8,4.0,31.0,53.6,45.0,2.5,42.0,58.0,9.7,2.0,
86.0,Torrance Small,30.0,PHI,WR,14.0,14.0,94.0,40.0,569.0,14.2,3.0,27.0,37.2,70.0,2.9,40.6,42.6,6.1,0.0,
87.0,James Allen,25.0,CHI,RB,16.0,15.0,60.0,39.0,291.0,7.5,1.0,17.0,41.7,26.0,2.4,18.2,65.0,4.9,5.0,
88.0,Albert Connell,26.0,WAS,WR,16.0,12.0,102.0,39.0,762.0,19.5,3.0,29.0,33.3,77.0,2.4,47.6,38.2,7.5,0.0,
89.0,Jackie Harris,32.0,DAL,TE,16.0,7.0,56.0,39.0,306.0,7.8,5.0,18.0,42.9,21.0,2.4,19.1,69.6,5.5,0.0,
90.0,Dennis Northcutt,23.0,CLE,WR,15.0,8.0,82.0,39.0,422.0,10.8,0.0,24.0,36.6,37.0,2.6,28.1,47.6,5.1,1.0,
91.0,Greg Clark,28.0,SFO,TE,15.0,15.0,51.0,38.0,342.0,9.0,2.0,18.0,56.9,34.0,2.5,22.8,74.5,6.7,1.0,
92.0,David Patten,26.0,CLE,WR,14.0,11.0,72.0,38.0,546.0,14.4,1.0,20.0,43.1,65.0,2.7,39.0,52.8,7.6,2.0,
93.0,Willie Jackson,29.0,NOR,WR,15.0,7.0,80.0,37.0,523.0,14.1,6.0,28.0,41.3,53.0,2.5,34.9,46.3,6.5,2.0,
94.0,Sammy Morris,23.0,BUF,RB,12.0,8.0,48.0,37.0,268.0,7.2,1.0,7.0,43.8,24.0,3.1,22.3,77.1,5.6,2.0,
95.0,Travis Prentice,24.0,CLE,RB,16.0,11.0,43.0,37.0,191.0,5.2,1.0,7.0,39.5,13.0,2.3,11.9,86.0,4.4,2.0,
96.0,Greg Comella,25.0,NYG,FB,16.0,12.0,50.0,36.0,274.0,7.6,0.0,13.0,42.0,25.0,2.3,17.1,72.0,5.5,2.0,
97.0,Robert Smith,28.0,MIN,RB,16.0,16.0,44.0,36.0,348.0,9.7,3.0,15.0,52.3,53.0,2.3,21.8,81.8,7.9,4.0,"PB,AP-2,AP OPoY-5"
98.0,Fred Taylor,24.0,JAX,RB,13.0,13.0,53.0,36.0,240.0,6.7,2.0,11.0,39.6,19.0,2.8,18.5,67.9,4.5,4.0,
99.0,William Henderson,29.0,GNB,FB,16.0,6.0,45.0,35.0,234.0,6.7,1.0,10.0,60.0,25.0,2.2,14.6,77.8,5.2,1.0,
100.0,Leslie Shepherd,31.0,MIA,WR,13.0,11.0,59.0,35.0,446.0,12.7,4.0,16.0,45.8,46.0,2.7,34.3,59.3,7.6,0.0,
101.0,Tim Biakabutuka,26.0,CAR,RB,12.0,11.0,58.0,34.0,341.0,10.0,2.0,15.0,46.6,25.0,2.8,28.4,58.6,5.9,4.0,
102.0,Germane Crowell,24.0,DET,WR,9.0,7.0,73.0,34.0,430.0,12.6,3.0,16.0,35.6,50.0,3.8,47.8,46.6,5.9,0.0,
103.0,Bubba Franks,22.0,GNB,TE,16.0,13.0,55.0,34.0,363.0,10.7,1.0,16.0,52.7,27.0,2.1,22.7,61.8,6.6,1.0,
104.0,Stephen Davis,26.0,WAS,RB,15.0,15.0,49.0,33.0,313.0,9.5,0.0,12.0,49.0,39.0,2.2,20.9,67.3,6.4,4.0,PB
105.0,Kevin Lockett,26.0,KAN,WR,16.0,2.0,56.0,33.0,422.0,12.8,2.0,25.0,48.2,34.0,2.1,26.4,58.9,7.5,3.0,
106.0,Chris Sanders,28.0,TEN,WR,16.0,14.0,61.0,33.0,536.0,16.2,0.0,24.0,49.2,54.0,2.1,33.5,54.1,8.8,1.0,
107.0,Shawn Bryson,24.0,BUF,RB,16.0,7.0,46.0,32.0,271.0,8.5,2.0,10.0,37.0,32.0,2.0,16.9,69.6,5.9,1.0,
108.0,Priest Holmes,27.0,BAL,RB,16.0,2.0,46.0,32.0,221.0,6.9,0.0,11.0,39.1,27.0,2.0,13.8,69.6,4.8,2.0,
109.0,Thomas Jones,22.0,ARI,RB,14.0,4.0,46.0,32.0,208.0,6.5,0.0,9.0,41.3,20.0,2.3,14.9,69.6,4.5,4.0,
110.0,David Sloan,28.0,DET,TE,15.0,10.0,60.0,32.0,379.0,11.8,2.0,19.0,41.7,59.0,2.1,25.3,53.3,6.3,0.0,
111.0,James Stewart,29.0,DET,RB,16.0,16.0,48.0,32.0,287.0,9.0,1.0,15.0,37.5,32.0,2.0,17.9,66.7,6.0,4.0,
112.0,Chris Warren,32.0,2TM,RB,14.0,1.0,43.0,32.0,303.0,9.5,1.0,12.0,46.5,76.0,2.3,21.6,74.4,7.0,3.0,
112.0,Chris Warren,32.0,DAL,RB,13.0,0.0,42.0,31.0,302.0,9.7,1.0,12.0,47.6,76.0,2.4,23.2,73.8,7.2,1.0,
112.0,Chris Warren,32.0,PHI,RB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,1.0,2.0,
113.0,Fred Beasley,26.0,SFO,FB,15.0,15.0,51.0,31.0,233.0,7.5,3.0,11.0,35.3,34.0,2.1,15.5,60.8,4.6,0.0,
114.0,Reggie Kelly,23.0,ATL,TE,16.0,16.0,50.0,31.0,340.0,11.0,2.0,14.0,46.0,37.0,1.9,21.3,62.0,6.8,1.0,
115.0,Cecil Martin,25.0,PHI,FB,16.0,9.0,39.0,31.0,219.0,7.1,0.0,13.0,51.3,26.0,1.9,13.7,79.5,5.6,1.0,
116.0,Ricky Proehl,32.0,STL,WR,12.0,4.0,39.0,31.0,441.0,14.2,4.0,26.0,76.9,29.0,2.6,36.8,79.5,11.3,0.0,
117.0,Jay Riemersma,27.0,BUF,TE,12.0,12.0,60.0,31.0,372.0,12.0,5.0,19.0,46.7,35.0,2.6,31.0,51.7,6.2,1.0,
118.0,Lamar Smith,30.0,MIA,RB,15.0,15.0,38.0,31.0,201.0,6.5,2.0,8.0,47.4,28.0,2.1,13.4,81.6,5.3,3.0,AP CPoY-5
119.0,Wesley Walls,34.0,CAR,TE,8.0,8.0,49.0,31.0,422.0,13.6,2.0,21.0,59.2,54.0,3.9,52.8,63.3,8.6,0.0,
120.0,Chad Morton,23.0,NOR,RB,16.0,3.0,37.0,30.0,213.0,7.1,0.0,12.0,51.4,35.0,1.9,13.3,81.1,5.8,2.0,
121.0,Marcus Pollard,28.0,IND,TE,16.0,14.0,42.0,30.0,439.0,14.6,3.0,18.0,59.5,50.0,1.9,27.4,71.4,10.5,0.0,
122.0,Aaron Shea,24.0,CLE,TE,15.0,8.0,51.0,30.0,302.0,10.1,2.0,10.0,35.3,37.0,2.0,20.1,58.8,5.9,1.0,
123.0,J.J. Stokes,28.0,SFO,WR,16.0,3.0,53.0,30.0,524.0,17.5,3.0,26.0,52.8,53.0,1.9,32.8,56.6,9.9,0.0,
124.0,Rickey Dudley,28.0,OAK,TE,16.0,16.0,49.0,29.0,350.0,12.1,4.0,18.0,55.1,30.0,1.8,21.9,59.2,7.1,1.0,
125.0,Derrick Mayes,26.0,SEA,WR,13.0,8.0,47.0,29.0,264.0,9.1,1.0,16.0,44.7,40.0,2.2,20.3,61.7,5.6,0.0,
126.0,Dave Moore,31.0,TAM,TE,16.0,16.0,54.0,29.0,288.0,9.9,3.0,19.0,48.1,28.0,1.8,18.0,53.7,5.3,0.0,
127.0,Christian Fauria,29.0,SEA,TE,15.0,10.0,39.0,28.0,237.0,8.5,2.0,13.0,56.4,16.0,1.9,15.8,71.8,6.1,1.0,
128.0,Itula Mili,27.0,SEA,TE,16.0,6.0,47.0,28.0,288.0,10.3,3.0,18.0,48.9,34.0,1.8,18.0,59.6,6.1,1.0,
129.0,Travis Taylor,22.0,BAL,WR,9.0,8.0,54.0,28.0,276.0,9.9,3.0,17.0,44.4,40.0,3.1,30.7,51.9,5.1,1.0,
130.0,Desmond Clark,23.0,DEN,TE,16.0,2.0,38.0,27.0,339.0,12.6,3.0,18.0,57.9,44.0,1.7,21.2,71.1,8.9,0.0,
131.0,Terry Hardy,24.0,ARI,TE,16.0,15.0,45.0,27.0,160.0,5.9,1.0,10.0,42.2,13.0,1.7,10.0,60.0,3.6,2.0,
132.0,Randy Jordan,30.0,OAK,RB,16.0,0.0,32.0,27.0,299.0,11.1,1.0,15.0,59.4,55.0,1.7,18.7,84.4,9.3,1.0,
133.0,Jamal Lewis,21.0,BAL,RB,16.0,13.0,36.0,27.0,296.0,11.0,0.0,9.0,55.6,45.0,1.7,18.5,75.0,8.2,6.0,AP ORoY-2
134.0,Macey Brooks,25.0,CHI,WR,16.0,3.0,50.0,26.0,216.0,8.3,0.0,8.0,38.0,27.0,1.6,13.5,52.0,4.3,0.0,
135.0,Tim Dwight,25.0,ATL,WR,14.0,1.0,53.0,26.0,406.0,15.6,3.0,20.0,43.4,52.0,1.9,29.0,49.1,7.7,3.0,
136.0,Tony Martin,35.0,MIA,WR,10.0,5.0,63.0,26.0,393.0,15.1,0.0,19.0,39.7,44.0,2.6,39.3,41.3,6.2,0.0,
137.0,Tony McGee,29.0,CIN,TE,14.0,14.0,49.0,26.0,309.0,11.9,1.0,13.0,44.9,39.0,1.9,22.1,53.1,6.3,0.0,
138.0,Jon Ritchie,26.0,OAK,FB,13.0,12.0,33.0,26.0,173.0,6.7,0.0,9.0,42.4,17.0,2.0,13.3,78.8,5.2,0.0,
139.0,Rocket Ismail,31.0,DAL,WR,9.0,9.0,43.0,25.0,350.0,14.0,1.0,18.0,53.5,44.0,2.8,38.9,58.1,8.1,1.0,
140.0,Wane McGarity,24.0,DAL,WR,14.0,0.0,49.0,25.0,250.0,10.0,0.0,12.0,40.8,25.0,1.8,17.9,51.0,5.1,2.0,
141.0,Pete Mitchell,29.0,NYG,TE,14.0,5.0,37.0,25.0,245.0,9.8,1.0,17.0,59.5,22.0,1.8,17.5,67.6,6.6,1.0,
142.0,Stanley Pritchett,27.0,PHI,FB,16.0,2.0,30.0,25.0,193.0,7.7,0.0,15.0,56.7,17.0,1.6,12.1,83.3,6.4,1.0,
143.0,Duce Staley,25.0,PHI,RB,5.0,5.0,33.0,25.0,201.0,8.0,0.0,12.0,54.5,26.0,5.0,40.2,75.8,6.1,3.0,
144.0,Darnell Autry,24.0,PHI,RB,11.0,7.0,37.0,24.0,275.0,11.5,1.0,12.0,59.5,37.0,2.2,25.0,64.9,7.4,2.0,
145.0,Joe Jurevicius,26.0,NYG,WR,14.0,3.0,49.0,24.0,272.0,11.3,1.0,17.0,46.9,43.0,1.7,19.4,49.0,5.6,1.0,
146.0,Craig Yeast,24.0,CIN,WR,15.0,7.0,51.0,24.0,301.0,12.5,0.0,18.0,41.2,27.0,1.6,20.1,47.1,5.9,3.0,
147.0,Mike Anderson,27.0,DEN,RB,16.0,12.0,32.0,23.0,169.0,7.3,0.0,8.0,43.8,18.0,1.4,10.6,71.9,5.3,4.0,AP ORoY-1
148.0,Obafemi Ayanbadejo,25.0,BAL,RB,8.0,4.0,29.0,23.0,168.0,7.3,1.0,9.0,48.3,26.0,2.9,21.0,79.3,5.8,0.0,
149.0,Kaseem Sinceno,24.0,CHI,TE,11.0,11.0,41.0,23.0,206.0,9.0,0.0,12.0,48.8,28.0,2.1,18.7,56.1,5.0,0.0,
150.0,Mack Strong,29.0,SEA,FB,16.0,13.0,30.0,23.0,141.0,6.1,1.0,7.0,40.0,24.0,1.4,8.8,76.7,4.7,0.0,
151.0,Robert Thomas,26.0,DAL,FB,16.0,15.0,31.0,23.0,117.0,5.1,2.0,4.0,45.2,14.0,1.4,7.3,74.2,3.8,2.0,
152.0,Plaxico Burress,23.0,PIT,WR,12.0,9.0,65.0,22.0,273.0,12.4,0.0,13.0,30.8,39.0,1.8,22.8,33.8,4.2,1.0,
153.0,Isaac Byrd,26.0,CAR,WR,15.0,4.0,44.0,22.0,241.0,11.0,2.0,14.0,45.5,34.0,1.5,16.1,50.0,5.5,0.0,
154.0,Byron Chamberlain,29.0,DEN,TE,15.0,0.0,32.0,22.0,283.0,12.9,1.0,12.0,62.5,38.0,1.5,18.9,68.8,8.8,0.0,
155.0,Laveranues Coles,23.0,NYJ,WR,13.0,3.0,42.0,22.0,370.0,16.8,1.0,16.0,45.2,63.0,1.7,28.5,52.4,8.8,0.0,
