Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
54.0,Santana Moss,27.0,WAS,WR,14.0,14.0,101.0,55.0,790.0,14.4,6.0,36.0,48.5,68.0,3.9,56.4,54.5,7.8,2.0,
55.0,Ladell Betts,27.0,WAS,RB,16.0,9.0,64.0,53.0,445.0,8.4,1.0,22.0,43.8,34.0,3.3,27.8,82.8,7.0,6.0,
56.0,Deion Branch,27.0,SEA,WR,14.0,13.0,101.0,53.0,725.0,13.7,4.0,40.0,45.5,38.0,3.8,51.8,52.5,7.2,0.0,
57.0,Eddie Kennison,33.0,KAN,WR,16.0,16.0,101.0,53.0,860.0,16.2,5.0,41.0,46.5,51.0,3.3,53.8,52.5,8.5,0.0,
58.0,Rod Smith,36.0,DEN,WR,16.0,16.0,94.0,52.0,512.0,9.8,3.0,34.0,47.9,20.0,3.3,32.0,55.3,5.4,2.0,
59.0,Reggie Williams,23.0,JAX,WR,16.0,14.0,91.0,52.0,616.0,11.8,4.0,28.0,46.2,48.0,3.3,38.5,57.1,6.8,1.0,
60.0,Bernard Berrian,26.0,CHI,WR,15.0,14.0,102.0,51.0,775.0,15.2,6.0,32.0,38.2,62.0,3.4,51.7,50.0,7.6,2.0,
61.0,L.J. Smith,26.0,PHI,TE,16.0,15.0,75.0,50.0,611.0,12.2,5.0,29.0,56.0,65.0,3.1,38.2,66.7,8.1,0.0,
62.0,Santonio Holmes,22.0,PIT,WR,16.0,4.0,86.0,49.0,824.0,16.8,2.0,40.0,55.8,67.0,3.1,51.5,57.0,9.6,5.0,
63.0,Peerless Price,30.0,BUF,WR,16.0,15.0,78.0,49.0,402.0,8.2,3.0,20.0,44.9,25.0,3.1,25.1,62.8,5.2,1.0,
64.0,Ben Watson,26.0,NWE,TE,13.0,13.0,91.0,49.0,643.0,13.1,3.0,32.0,48.4,40.0,3.8,49.5,53.8,7.1,3.0,
65.0,Eric Parker,27.0,SDG,WR,15.0,12.0,70.0,48.0,659.0,13.7,0.0,35.0,60.0,38.0,3.2,43.9,68.6,9.4,0.0,
66.0,Michael Pittman,31.0,TAM,RB,16.0,3.0,76.0,47.0,405.0,8.6,0.0,16.0,40.8,25.0,2.9,25.3,61.8,5.3,2.0,
67.0,Drew Bennett,28.0,TEN,WR,16.0,15.0,98.0,46.0,737.0,16.0,3.0,36.0,41.8,39.0,2.9,46.1,46.9,7.5,2.0,
68.0,Reggie Brown,25.0,PHI,WR,16.0,15.0,88.0,46.0,816.0,17.7,8.0,34.0,52.3,60.0,2.9,51.0,52.3,9.3,0.0,
69.0,Ahman Green,29.0,GNB,RB,14.0,14.0,63.0,46.0,373.0,8.1,1.0,14.0,42.9,20.0,3.3,26.6,73.0,5.9,4.0,
70.0,Maurice Jones-Drew,21.0,JAX,RB,16.0,1.0,62.0,46.0,436.0,9.5,2.0,17.0,43.5,51.0,2.9,27.3,74.2,7.0,1.0,AP ORoY-2
71.0,Mewelde Moore,24.0,MIN,RB,16.0,0.0,62.0,46.0,468.0,10.2,1.0,15.0,29.0,50.0,2.9,29.3,74.2,7.5,3.0,
72.0,Jermaine Wiggins,31.0,MIN,TE,16.0,3.0,67.0,46.0,386.0,8.4,1.0,20.0,53.7,24.0,2.9,24.1,68.7,5.8,1.0,
73.0,Desmond Clark,29.0,CHI,TE,16.0,16.0,80.0,45.0,626.0,13.9,6.0,35.0,52.5,33.0,2.8,39.1,56.3,7.8,0.0,
74.0,D.J. Hackett,25.0,SEA,WR,14.0,5.0,66.0,45.0,610.0,13.6,4.0,33.0,65.2,47.0,3.2,43.6,68.2,9.2,0.0,
75.0,Greg Jennings,23.0,GNB,WR,14.0,11.0,104.0,45.0,632.0,14.0,3.0,29.0,38.5,75.0,3.2,45.1,43.3,6.1,1.0,
76.0,Troy Brown,35.0,NWE,WR,16.0,9.0,75.0,43.0,384.0,8.9,4.0,28.0,50.7,23.0,2.7,24.0,57.3,5.1,0.0,
77.0,Kevin Faulk,30.0,NWE,RB,15.0,1.0,56.0,43.0,356.0,8.3,2.0,15.0,50.0,43.0,2.9,23.7,76.8,6.4,2.0,
78.0,Randy Moss,29.0,OAK,WR,13.0,13.0,96.0,42.0,553.0,13.2,3.0,27.0,42.7,51.0,3.2,42.5,43.8,5.8,0.0,
79.0,Chester Taylor,27.0,MIN,RB,15.0,15.0,51.0,42.0,288.0,6.9,0.0,17.0,51.0,24.0,2.8,19.2,82.4,5.6,5.0,
80.0,Larry Johnson,27.0,KAN,RB,16.0,16.0,66.0,41.0,410.0,10.0,2.0,21.0,37.9,78.0,2.6,25.6,62.1,6.2,2.0,"PB,AP-1"
81.0,Matt Jones,23.0,JAX,WR,14.0,4.0,76.0,41.0,643.0,15.7,4.0,33.0,47.4,49.0,2.9,45.9,53.9,8.5,1.0,
82.0,Samie Parker,25.0,KAN,WR,16.0,15.0,68.0,41.0,561.0,13.7,1.0,32.0,54.4,43.0,2.6,35.1,60.3,8.3,0.0,
83.0,Joseph Addai,23.0,IND,RB,16.0,0.0,50.0,40.0,325.0,8.1,1.0,20.0,62.0,21.0,2.5,20.3,80.0,6.5,2.0,
84.0,Antonio Bryant,25.0,SFO,WR,14.0,13.0,91.0,40.0,733.0,18.3,3.0,29.0,37.4,72.0,2.9,52.4,44.0,8.1,0.0,
85.0,Kevin Curtis,28.0,STL,WR,16.0,1.0,57.0,40.0,479.0,12.0,4.0,26.0,59.6,42.0,2.5,29.9,70.2,8.4,1.0,
86.0,Bryant Johnson,25.0,ARI,WR,16.0,8.0,74.0,40.0,740.0,18.5,4.0,30.0,45.9,58.0,2.5,46.3,54.1,10.0,1.0,
87.0,Joe Jurevicius,32.0,CLE,WR,13.0,8.0,65.0,40.0,495.0,12.4,3.0,31.0,55.4,52.0,3.1,38.1,61.5,7.6,0.0,
88.0,Michael Jenkins,24.0,ATL,WR,16.0,16.0,83.0,39.0,436.0,11.2,7.0,22.0,38.6,34.0,2.4,27.3,47.0,5.3,0.0,
89.0,George Wrighster,25.0,JAX,TE,16.0,10.0,63.0,39.0,353.0,9.1,3.0,23.0,44.4,23.0,2.4,22.1,61.9,5.6,0.0,
90.0,Edgerrin James,28.0,ARI,RB,16.0,16.0,61.0,38.0,217.0,5.7,0.0,10.0,39.3,14.0,2.4,13.6,62.3,3.6,3.0,
91.0,Donte' Stallworth,26.0,PHI,WR,12.0,11.0,70.0,38.0,725.0,19.1,5.0,30.0,52.9,84.0,3.2,60.4,54.3,10.4,0.0,
92.0,Joe Horn,34.0,NOR,WR,10.0,9.0,61.0,37.0,679.0,18.4,4.0,28.0,60.7,72.0,3.7,67.9,60.7,11.1,0.0,
93.0,Ben Utecht,25.0,IND,TE,15.0,15.0,53.0,37.0,377.0,10.2,0.0,18.0,62.3,26.0,2.5,25.1,69.8,7.1,1.0,
94.0,Troy Williamson,23.0,MIN,WR,14.0,11.0,76.0,37.0,455.0,12.3,0.0,22.0,40.8,46.0,2.6,32.5,48.7,6.0,0.0,
95.0,Cedrick Wilson,28.0,PIT,WR,15.0,12.0,69.0,37.0,504.0,13.6,1.0,25.0,49.3,38.0,2.5,33.6,53.6,7.3,2.0,
96.0,Patrick Crayton,27.0,DAL,WR,16.0,7.0,48.0,36.0,516.0,14.3,4.0,28.0,62.5,53.0,2.3,32.3,75.0,10.8,1.0,
97.0,Steve Heiden,30.0,CLE,TE,16.0,6.0,46.0,36.0,249.0,6.9,2.0,9.0,56.5,13.0,2.3,15.6,78.3,5.4,0.0,
98.0,Chris Henry,23.0,CIN,WR,13.0,4.0,75.0,36.0,605.0,16.8,9.0,26.0,42.7,71.0,2.8,46.5,48.0,8.1,0.0,
99.0,Thomas Jones,28.0,CHI,RB,16.0,16.0,47.0,36.0,154.0,4.3,0.0,6.0,31.9,21.0,2.3,9.6,76.6,3.3,1.0,
100.0,Keenan McCardell,36.0,SDG,WR,14.0,11.0,51.0,36.0,437.0,12.1,0.0,24.0,62.7,28.0,2.6,31.2,70.6,8.6,2.0,
101.0,Dominic Rhodes,27.0,IND,RB,16.0,16.0,47.0,36.0,251.0,7.0,0.0,9.0,53.2,27.0,2.3,15.7,76.6,5.3,3.0,
102.0,Ernest Wilford,27.0,JAX,WR,16.0,12.0,74.0,36.0,524.0,14.6,2.0,27.0,41.9,41.0,2.3,32.8,48.6,7.1,1.0,
103.0,Alex Smith,24.0,TAM,TE,14.0,7.0,53.0,35.0,250.0,7.1,3.0,12.0,39.6,27.0,2.5,17.9,66.0,4.7,1.0,
104.0,Nate Washington,23.0,PIT,WR,16.0,2.0,69.0,35.0,624.0,17.8,4.0,28.0,46.4,49.0,2.2,39.0,50.7,9.0,0.0,
105.0,Owen Daniels,24.0,HOU,TE,14.0,12.0,51.0,34.0,352.0,10.4,5.0,21.0,60.8,33.0,2.4,25.1,66.7,6.9,0.0,
106.0,Ike Hilliard,30.0,TAM,WR,16.0,0.0,55.0,34.0,339.0,10.0,2.0,19.0,41.8,44.0,2.1,21.2,61.8,6.2,3.0,
107.0,Eric Johnson,27.0,SFO,TE,13.0,9.0,49.0,34.0,292.0,8.6,2.0,15.0,42.9,26.0,2.6,22.5,69.4,6.0,0.0,
108.0,Heath Miller,24.0,PIT,TE,16.0,16.0,55.0,34.0,393.0,11.6,5.0,21.0,49.1,87.0,2.1,24.6,61.8,7.1,0.0,
109.0,Josh Reed,26.0,BUF,WR,13.0,1.0,48.0,34.0,410.0,12.1,2.0,21.0,45.8,52.0,2.6,31.5,70.8,8.5,0.0,
110.0,Ronnie Brown,25.0,MIA,RB,13.0,12.0,38.0,33.0,276.0,8.4,0.0,12.0,52.6,24.0,2.5,21.2,86.8,7.3,4.0,
111.0,Michael Clayton,24.0,TAM,WR,12.0,9.0,65.0,33.0,356.0,10.8,1.0,22.0,41.5,27.0,2.8,29.7,50.8,5.5,2.0,
112.0,Wali Lundy,23.0,HOU,RB,14.0,8.0,39.0,33.0,204.0,6.2,0.0,7.0,38.5,15.0,2.4,14.6,84.6,5.2,1.0,
113.0,Bobby Wade,25.0,TEN,WR,16.0,2.0,58.0,33.0,461.0,14.0,2.0,22.0,50.0,25.0,2.1,28.8,56.9,7.9,2.0,
114.0,DeAngelo Williams,23.0,CAR,RB,13.0,2.0,36.0,33.0,313.0,9.5,1.0,11.0,52.8,41.0,2.5,24.1,91.7,8.7,1.0,
115.0,DeShaun Foster,26.0,CAR,RB,14.0,14.0,46.0,32.0,159.0,5.0,0.0,3.0,26.1,14.0,2.3,11.4,69.6,3.5,4.0,
116.0,Devery Henderson,24.0,NOR,WR,13.0,7.0,54.0,32.0,745.0,23.3,5.0,28.0,53.7,76.0,2.5,57.3,59.3,13.8,0.0,
117.0,Antwaan Randle El,27.0,WAS,WR,16.0,16.0,63.0,32.0,351.0,11.0,3.0,20.0,46.0,34.0,2.0,21.9,50.8,5.6,2.0,
118.0,Amani Toomer,32.0,NYG,WR,8.0,8.0,43.0,32.0,360.0,11.3,3.0,22.0,69.8,44.0,4.0,45.0,74.4,8.4,0.0,
119.0,Chris Baker,27.0,NYJ,TE,16.0,14.0,45.0,31.0,300.0,9.7,4.0,18.0,57.8,28.0,1.9,18.8,68.9,6.7,0.0,
120.0,Willie Parker,26.0,PIT,RB,16.0,16.0,42.0,31.0,222.0,7.2,3.0,12.0,35.7,25.0,1.9,13.9,73.8,5.3,7.0,PB
121.0,Dallas Clark,27.0,IND,TE,12.0,12.0,57.0,30.0,367.0,12.2,4.0,22.0,50.9,40.0,2.5,30.6,52.6,6.4,0.0,
122.0,Deuce McAllister,28.0,NOR,RB,15.0,13.0,36.0,30.0,198.0,6.6,0.0,9.0,50.0,24.0,2.0,13.2,83.3,5.5,3.0,AP CPoY-6
123.0,Roddy White,25.0,ATL,WR,16.0,5.0,65.0,30.0,506.0,16.9,0.0,18.0,36.9,55.0,1.9,31.6,46.2,7.8,1.0,
124.0,Cadillac Williams,24.0,TAM,RB,14.0,14.0,44.0,30.0,196.0,6.5,0.0,4.0,50.0,21.0,2.1,14.0,68.2,4.5,3.0,
125.0,Doug Gabriel,26.0,2TM,WR,15.0,5.0,54.0,30.0,428.0,14.3,3.0,18.0,51.9,45.0,2.0,28.5,55.6,7.9,1.0,
125.0,Doug Gabriel,26.0,OAK,WR,3.0,0.0,7.0,5.0,84.0,16.8,0.0,5.0,71.4,28.0,1.7,28.0,71.4,12.0,0.0,
125.0,Doug Gabriel,26.0,NWE,WR,12.0,5.0,47.0,25.0,344.0,13.8,3.0,13.0,48.9,45.0,2.1,28.7,53.2,7.3,1.0,
126.0,Noah Herron,24.0,GNB,RB,16.0,0.0,35.0,29.0,211.0,7.3,2.0,12.0,51.4,16.0,1.8,13.2,82.9,6.0,2.0,
127.0,Marcus Robinson,31.0,MIN,WR,10.0,3.0,58.0,29.0,381.0,13.1,4.0,20.0,43.1,40.0,2.9,38.1,50.0,6.6,2.0,
128.0,Bo Scaife,25.0,TEN,TE,14.0,12.0,56.0,29.0,370.0,12.8,2.0,18.0,42.9,34.0,2.1,26.4,51.8,6.6,1.0,
129.0,Mack Strong,35.0,SEA,FB,16.0,10.0,44.0,29.0,159.0,5.5,0.0,4.0,31.8,13.0,1.8,9.9,65.9,3.6,2.0,PB
130.0,Drew Carter,25.0,CAR,WR,14.0,2.0,51.0,28.0,357.0,12.8,3.0,14.0,43.1,42.0,2.0,25.5,54.9,7.0,0.0,
131.0,Ashley Lelie,26.0,ATL,WR,15.0,10.0,68.0,28.0,430.0,15.4,1.0,22.0,38.2,51.0,1.9,28.7,41.2,6.3,0.0,
132.0,Randal Williams,28.0,OAK,TE,16.0,10.0,57.0,28.0,293.0,10.5,0.0,14.0,38.6,28.0,1.8,18.3,49.1,5.1,2.0,
133.0,Reuben Droughns,28.0,CLE,RB,14.0,12.0,33.0,27.0,169.0,6.3,0.0,10.0,48.5,24.0,1.9,12.1,81.8,5.1,5.0,
134.0,Vincent Jackson,23.0,SDG,WR,16.0,7.0,56.0,27.0,453.0,16.8,6.0,18.0,39.3,55.0,1.7,28.3,48.2,8.1,0.0,
135.0,Brandon Jones,24.0,TEN,WR,16.0,10.0,53.0,27.0,384.0,14.2,4.0,21.0,45.3,53.0,1.7,24.0,50.9,7.2,0.0,
136.0,Alvis Whitted,32.0,OAK,WR,14.0,13.0,63.0,27.0,299.0,11.1,0.0,17.0,34.9,33.0,1.9,21.4,42.9,4.7,1.0,
137.0,Dante Hall,28.0,KAN,WR,15.0,0.0,40.0,26.0,204.0,7.8,2.0,15.0,50.0,19.0,1.7,13.6,65.0,5.1,2.0,
138.0,Courtney Anderson,26.0,OAK,TE,16.0,11.0,43.0,25.0,285.0,11.4,2.0,13.0,48.8,35.0,1.6,17.8,58.1,6.6,1.0,
139.0,Bubba Franks,28.0,GNB,TE,16.0,14.0,53.0,25.0,232.0,9.3,0.0,13.0,35.8,19.0,1.6,14.5,47.2,4.4,2.0,
140.0,Jason McKie,26.0,CHI,FB,15.0,12.0,38.0,25.0,162.0,6.5,0.0,7.0,39.5,26.0,1.7,10.8,65.8,4.3,0.0,
141.0,Leon Washington,24.0,NYJ,RB,16.0,8.0,31.0,25.0,270.0,10.8,0.0,7.0,48.4,64.0,1.6,16.9,80.6,8.7,3.0,
142.0,Tatum Bell,25.0,DEN,RB,13.0,13.0,31.0,24.0,115.0,4.8,0.0,5.0,29.0,16.0,1.8,8.8,77.4,3.7,5.0,
143.0,Correll Buckhalter,28.0,PHI,RB,16.0,1.0,28.0,24.0,256.0,10.7,1.0,11.0,57.1,55.0,1.5,16.0,85.7,9.1,2.0,AP CPoY-6
144.0,Bobby Engram,33.0,SEA,WR,7.0,6.0,36.0,24.0,290.0,12.1,1.0,15.0,58.3,25.0,3.4,41.4,66.7,8.1,0.0,
145.0,Greg Lewis,26.0,PHI,WR,16.0,3.0,34.0,24.0,348.0,14.5,2.0,20.0,64.7,45.0,1.5,21.8,70.6,10.2,1.0,
146.0,Marion Barber III,23.0,DAL,RB,16.0,1.0,32.0,23.0,196.0,8.5,2.0,8.0,37.5,26.0,1.4,12.3,71.9,6.1,0.0,
147.0,Terrance Copper,24.0,NOR,WR,15.0,4.0,42.0,23.0,385.0,16.7,3.0,17.0,52.4,48.0,1.5,25.7,54.8,9.2,2.0,
148.0,Justin Griffith,26.0,ATL,FB,16.0,11.0,28.0,23.0,168.0,7.3,3.0,12.0,53.6,16.0,1.4,10.5,82.1,6.0,3.0,
149.0,Rudi Johnson,27.0,CIN,RB,16.0,15.0,31.0,23.0,124.0,5.4,0.0,5.0,48.4,18.0,1.4,7.8,74.2,4.0,6.0,
150.0,Brandon Lloyd,25.0,WAS,WR,15.0,12.0,57.0,23.0,365.0,15.9,0.0,16.0,36.8,52.0,1.5,24.3,40.4,6.4,1.0,
151.0,Justin McCareins,28.0,NYJ,WR,16.0,7.0,40.0,23.0,347.0,15.1,1.0,12.0,45.0,50.0,1.4,21.7,57.5,8.7,1.0,
152.0,Billy McMullen,26.0,MIN,WR,16.0,0.0,42.0,23.0,307.0,13.3,2.0,14.0,45.2,40.0,1.4,19.2,54.8,7.3,0.0,
153.0,Roscoe Parrish,24.0,BUF,WR,16.0,1.0,40.0,23.0,320.0,13.9,2.0,11.0,42.5,51.0,1.4,20.0,57.5,8.0,2.0,
154.0,Robert Royal,27.0,BUF,TE,16.0,15.0,39.0,23.0,233.0,10.1,3.0,13.0,46.2,33.0,1.4,14.6,59.0,6.0,0.0,
155.0,Fred Taylor,30.0,JAX,RB,15.0,15.0,28.0,23.0,242.0,10.5,1.0,8.0,60.7,36.0,1.5,16.1,82.1,8.6,3.0,
156.0,Troy Walters,30.0,ARI,WR,15.0,3.0,35.0,23.0,209.0,9.1,2.0,13.0,54.3,26.0,1.5,13.9,65.7,6.0,3.0,
