Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Unnamed: 19_level_0,Unnamed: 20_level_0
11.0,Darrell Jackson,26.0,SEA,WR,16.0,16.0,156.0,87.0,1199.0,13.8,7.0,59.0,51.3,56.0,5.4,74.9,55.8,7.7,2.0,
12.0,Jason Witten,22.0,DAL,TE,16.0,15.0,122.0,87.0,980.0,11.3,6.0,45.0,54.9,42.0,5.4,61.3,71.3,8.0,2.0,PB
13.0,Marvin Harrison,32.0,IND,WR,16.0,16.0,139.0,86.0,1113.0,12.9,15.0,63.0,54.7,59.0,5.4,69.6,61.9,8.0,1.0,"PB,AP-2"
14.0,Donald Driver,29.0,GNB,WR,16.0,11.0,137.0,84.0,1208.0,14.4,9.0,61.0,56.2,50.0,5.3,75.5,61.3,8.8,2.0,
15.0,Eric Johnson,25.0,SFO,TE,16.0,14.0,117.0,82.0,825.0,10.1,2.0,46.0,59.0,25.0,5.1,51.6,70.1,7.1,1.0,
16.0,Antonio Gates,24.0,SDG,TE,15.0,15.0,114.0,81.0,964.0,11.9,13.0,55.0,63.2,72.0,5.4,64.3,71.1,8.5,0.0,"PB,AP-1"
17.0,Drew Bennett,26.0,TEN,WR,16.0,16.0,144.0,80.0,1247.0,15.6,11.0,62.0,51.4,48.0,5.0,77.9,55.6,8.7,3.0,
18.0,Michael Clayton,22.0,TAM,WR,16.0,13.0,122.0,80.0,1193.0,14.9,7.0,56.0,61.5,75.0,5.0,74.6,65.6,9.8,1.0,
19.0,Hines Ward,28.0,PIT,WR,16.0,16.0,108.0,80.0,1004.0,12.6,4.0,52.0,64.8,58.0,5.0,62.8,74.1,9.3,1.0,"PB,AP-2"
20.0,Andre Johnson,23.0,HOU,WR,16.0,16.0,138.0,79.0,1142.0,14.5,6.0,53.0,51.4,54.0,4.9,71.4,57.2,8.3,1.0,PB
21.0,Rod Smith,34.0,DEN,WR,16.0,16.0,136.0,79.0,1144.0,14.5,7.0,52.0,53.7,85.0,4.9,71.5,58.1,8.4,4.0,
22.0,Terrell Owens,31.0,PHI,WR,14.0,14.0,127.0,77.0,1200.0,15.6,14.0,51.0,55.1,59.0,5.5,85.7,60.6,9.4,2.0,"PB,AP-1,AP OPoY-2"
23.0,Reggie Wayne,26.0,IND,WR,16.0,16.0,115.0,77.0,1210.0,15.7,12.0,59.0,62.6,71.0,4.8,75.6,67.0,10.5,0.0,
24.0,Jimmy Smith,35.0,JAX,WR,16.0,16.0,137.0,74.0,1172.0,15.8,6.0,52.0,49.6,65.0,4.6,73.3,54.0,8.6,2.0,
25.0,T.J. Houshmandzadeh,27.0,CIN,WR,16.0,13.0,108.0,73.0,978.0,13.4,4.0,48.0,58.3,62.0,4.6,61.1,67.6,9.1,0.0,AP CPoY-7
26.0,Randy McMichael,25.0,MIA,TE,16.0,16.0,118.0,73.0,791.0,10.8,4.0,43.0,44.9,42.0,4.6,49.4,61.9,6.7,2.0,
27.0,Brian Westbrook,25.0,PHI,RB,13.0,12.0,87.0,73.0,703.0,9.6,6.0,30.0,50.6,50.0,5.6,54.1,83.9,8.1,1.0,PB
28.0,Jermaine Wiggins,29.0,MIN,TE,14.0,13.0,92.0,71.0,705.0,9.9,4.0,33.0,62.0,39.0,5.1,50.4,77.2,7.7,1.0,
29.0,Keyshawn Johnson,32.0,DAL,WR,16.0,16.0,124.0,70.0,981.0,14.0,6.0,53.0,54.0,39.0,4.4,61.3,56.5,7.9,1.0,
30.0,Chris Chambers,26.0,MIA,WR,15.0,15.0,140.0,69.0,898.0,13.0,7.0,44.0,42.9,76.0,4.6,59.9,49.3,6.4,1.0,
31.0,Nate Burleson,23.0,MIN,WR,16.0,15.0,102.0,68.0,1006.0,14.8,9.0,50.0,61.8,68.0,4.3,62.9,66.7,9.9,1.0,
32.0,Brandon Stokley,28.0,IND,WR,16.0,3.0,102.0,68.0,1077.0,15.8,10.0,54.0,61.8,69.0,4.3,67.3,66.7,10.6,1.0,
33.0,Domanick Williams,24.0,HOU,RB,15.0,15.0,84.0,68.0,588.0,8.6,1.0,27.0,59.5,38.0,4.5,39.2,81.0,7.0,4.0,
34.0,Jerry Porter,26.0,OAK,WR,16.0,16.0,136.0,64.0,998.0,15.6,9.0,47.0,41.2,52.0,4.0,62.4,47.1,7.3,2.0,
35.0,Eddie Kennison,31.0,KAN,WR,14.0,14.0,106.0,62.0,1086.0,17.5,8.0,47.0,53.8,70.0,4.4,77.6,58.5,10.2,1.0,
36.0,Jeremy Shockey,24.0,NYG,TE,15.0,15.0,97.0,61.0,666.0,10.9,6.0,31.0,56.7,38.0,4.1,44.4,62.9,6.9,1.0,
37.0,Larry Fitzgerald,21.0,ARI,WR,16.0,16.0,115.0,58.0,780.0,13.4,8.0,37.0,39.1,48.0,3.6,48.8,50.4,6.8,1.0,
38.0,Donte' Stallworth,24.0,NOR,WR,16.0,10.0,106.0,58.0,767.0,13.2,5.0,35.0,47.2,45.0,3.6,47.9,54.7,7.2,0.0,
39.0,Antonio Bryant,23.0,2TM,WR,15.0,8.0,99.0,58.0,812.0,14.0,4.0,36.0,47.5,55.0,3.9,54.1,58.6,8.2,1.0,
39.0,Antonio Bryant,23.0,DAL,WR,5.0,1.0,27.0,16.0,266.0,16.6,0.0,11.0,51.9,48.0,3.2,53.2,59.3,9.9,1.0,
39.0,Antonio Bryant,23.0,CLE,WR,10.0,7.0,72.0,42.0,546.0,13.0,4.0,25.0,45.8,55.0,4.2,54.6,58.3,7.6,0.0,
40.0,Anquan Boldin,24.0,ARI,WR,10.0,9.0,104.0,56.0,623.0,11.1,1.0,34.0,47.1,31.0,5.6,62.3,53.8,6.0,1.0,
41.0,David Givens,24.0,NWE,WR,15.0,12.0,106.0,56.0,874.0,15.6,3.0,47.0,49.1,50.0,3.7,58.3,52.8,8.2,0.0,
42.0,Thomas Jones,26.0,CHI,RB,14.0,14.0,72.0,56.0,427.0,7.6,0.0,17.0,41.7,45.0,4.0,30.5,77.8,5.9,2.0,
43.0,Justin McCareins,26.0,NYJ,WR,16.0,16.0,90.0,56.0,770.0,13.8,4.0,43.0,56.7,43.0,3.5,48.1,62.2,8.6,3.0,
44.0,Johnnie Morton,33.0,KAN,WR,13.0,12.0,79.0,55.0,795.0,14.5,3.0,38.0,59.5,52.0,4.2,61.2,69.6,10.1,2.0,
45.0,Dennis Northcutt,27.0,CLE,WR,16.0,11.0,94.0,55.0,806.0,14.7,2.0,25.0,40.4,58.0,3.4,50.4,58.5,8.6,2.0,
46.0,Ashley Lelie,24.0,DEN,WR,16.0,16.0,101.0,54.0,1084.0,20.1,7.0,40.0,49.5,58.0,3.4,67.8,53.5,10.7,0.0,
47.0,Roy Williams,23.0,DET,WR,14.0,12.0,118.0,54.0,817.0,15.1,8.0,34.0,38.1,46.0,3.9,58.4,45.8,6.9,1.0,
48.0,LaDainian Tomlinson,25.0,SDG,RB,15.0,15.0,66.0,53.0,441.0,8.3,1.0,16.0,40.9,74.0,3.5,29.4,80.3,6.7,6.0,"PB,AP-1,AP OPoY-5"
49.0,Tiki Barber,29.0,NYG,RB,16.0,14.0,79.0,52.0,578.0,11.1,2.0,20.0,45.6,62.0,3.3,36.1,65.8,7.3,5.0,PB
50.0,Rod Gardner,27.0,WAS,WR,16.0,14.0,106.0,51.0,650.0,12.7,5.0,30.0,39.6,51.0,3.2,40.6,48.1,6.1,0.0,
51.0,Edgerrin James,26.0,IND,RB,16.0,16.0,60.0,51.0,483.0,9.5,0.0,20.0,56.7,56.0,3.2,30.2,85.0,8.1,6.0,"PB,AP-2"
52.0,Amani Toomer,30.0,NYG,WR,15.0,14.0,107.0,51.0,747.0,14.6,0.0,39.0,42.1,48.0,3.4,49.8,47.7,7.0,1.0,
53.0,Marty Booker,28.0,MIA,WR,15.0,15.0,105.0,50.0,638.0,12.8,1.0,30.0,39.0,45.0,3.3,42.5,47.6,6.1,0.0,
54.0,Ronald Curry,25.0,OAK,WR,12.0,3.0,70.0,50.0,679.0,13.6,6.0,32.0,64.3,63.0,4.2,56.6,71.4,9.7,1.0,
55.0,Troy Edwards,27.0,JAX,WR,16.0,4.0,80.0,50.0,533.0,10.7,1.0,25.0,43.8,36.0,3.1,33.3,62.5,6.7,3.0,
56.0,Marshall Faulk,31.0,STL,RB,14.0,14.0,65.0,50.0,310.0,6.2,1.0,12.0,40.0,25.0,3.6,22.1,76.9,4.8,2.0,
57.0,Ike Hilliard,28.0,NYG,WR,16.0,15.0,81.0,49.0,437.0,8.9,0.0,22.0,44.4,43.0,3.1,27.3,60.5,5.4,3.0,
58.0,Bryant Johnson,23.0,ARI,WR,16.0,11.0,102.0,49.0,537.0,11.0,1.0,29.0,43.1,40.0,3.1,33.6,48.0,5.3,1.0,
59.0,Randy Moss,27.0,MIN,WR,13.0,13.0,86.0,49.0,767.0,15.7,13.0,43.0,54.7,82.0,3.8,59.0,57.0,8.9,1.0,
60.0,Alge Crumpler,27.0,ATL,TE,14.0,14.0,74.0,48.0,774.0,16.1,6.0,32.0,56.8,49.0,3.4,55.3,64.9,10.5,1.0,PB
61.0,Lee Evans,23.0,BUF,WR,16.0,11.0,74.0,48.0,843.0,17.6,9.0,37.0,58.1,69.0,3.0,52.7,64.9,11.4,1.0,
62.0,Keary Colbert,22.0,CAR,WR,15.0,15.0,92.0,47.0,754.0,16.0,5.0,32.0,42.4,63.0,3.1,50.3,51.1,8.2,1.0,
63.0,Eric Parker,25.0,SDG,WR,15.0,13.0,71.0,47.0,690.0,14.7,4.0,33.0,57.7,79.0,3.1,46.0,66.2,9.7,5.0,
64.0,Marcus Robinson,29.0,MIN,WR,16.0,7.0,79.0,47.0,657.0,14.0,8.0,31.0,53.2,50.0,2.9,41.1,59.5,8.3,1.0,
65.0,Cedrick Wilson,26.0,SFO,WR,15.0,15.0,85.0,47.0,641.0,13.6,3.0,35.0,49.4,39.0,3.1,42.7,55.3,7.5,0.0,
66.0,Nick Goings,26.0,CAR,RB,16.0,8.0,61.0,45.0,394.0,8.8,1.0,17.0,50.8,37.0,2.8,24.6,73.8,6.5,1.0,
67.0,Freddie Jones,30.0,ARI,TE,16.0,15.0,74.0,45.0,426.0,9.5,2.0,16.0,39.2,40.0,2.8,26.6,60.8,5.8,0.0,
68.0,Santana Moss,25.0,NYJ,WR,15.0,14.0,78.0,45.0,838.0,18.6,5.0,35.0,52.6,69.0,3.0,55.9,57.7,10.7,2.0,
69.0,Peerless Price,28.0,ATL,WR,16.0,15.0,106.0,45.0,575.0,12.8,3.0,28.0,37.7,50.0,2.8,35.9,42.5,5.4,0.0,
70.0,Jerald Sowell,30.0,NYJ,FB,16.0,16.0,59.0,45.0,342.0,7.6,1.0,15.0,54.2,34.0,2.8,21.4,76.3,5.8,1.0,
71.0,Shawn Bryson,28.0,DET,RB,16.0,1.0,57.0,44.0,322.0,7.3,0.0,12.0,40.4,30.0,2.8,20.1,77.2,5.6,1.0,
72.0,David Patten,30.0,NWE,WR,16.0,11.0,95.0,44.0,800.0,18.2,7.0,36.0,45.3,48.0,2.8,50.0,46.3,8.4,0.0,
73.0,Brandon Lloyd,23.0,SFO,WR,13.0,13.0,89.0,43.0,565.0,13.1,6.0,26.0,42.7,52.0,3.3,43.5,48.3,6.3,0.0,
74.0,Antwaan Randle El,25.0,PIT,WR,16.0,7.0,63.0,43.0,601.0,14.0,3.0,29.0,54.0,39.0,2.7,37.6,68.3,9.5,5.0,
75.0,David Terrell,25.0,CHI,WR,16.0,15.0,90.0,42.0,699.0,16.6,1.0,34.0,42.2,63.0,2.6,43.7,46.7,7.8,1.0,
76.0,Bobby Wade,23.0,CHI,WR,16.0,14.0,89.0,42.0,481.0,11.5,0.0,23.0,31.5,40.0,2.6,30.1,47.2,5.4,2.0,
77.0,Stephen Alexander,29.0,DET,TE,16.0,15.0,76.0,41.0,377.0,9.2,1.0,22.0,40.8,30.0,2.6,23.6,53.9,5.0,0.0,
78.0,Jabar Gaffney,24.0,HOU,WR,16.0,12.0,68.0,41.0,632.0,15.4,2.0,34.0,57.4,69.0,2.6,39.5,60.3,9.3,1.0,
79.0,Curtis Martin,31.0,NYJ,RB,16.0,16.0,49.0,41.0,245.0,6.0,2.0,12.0,44.9,22.0,2.6,15.3,83.7,5.0,2.0,"PB,AP-1,AP OPoY-4"
80.0,Michael Pittman,29.0,TAM,RB,13.0,13.0,65.0,41.0,391.0,9.5,3.0,13.0,40.0,68.0,3.2,30.1,63.1,6.0,6.0,
81.0,Ahman Green,27.0,GNB,RB,15.0,15.0,51.0,40.0,275.0,6.9,1.0,18.0,45.1,48.0,2.7,18.3,78.4,5.4,7.0,PB
82.0,Clinton Portis,23.0,WAS,RB,15.0,15.0,57.0,40.0,235.0,5.9,2.0,10.0,36.8,18.0,2.7,15.7,70.2,4.1,5.0,
83.0,Ken Dilger,33.0,TAM,TE,16.0,14.0,55.0,39.0,345.0,8.8,3.0,14.0,50.9,45.0,2.4,21.6,70.9,6.3,0.0,
84.0,Amos Zereoue,28.0,OAK,RB,15.0,6.0,48.0,39.0,284.0,7.3,0.0,12.0,54.2,13.0,2.6,18.9,81.3,5.9,1.0,
85.0,Curtis Conway,33.0,SFO,WR,16.0,5.0,75.0,38.0,403.0,10.6,3.0,22.0,42.7,37.0,2.4,25.2,50.7,5.4,0.0,
86.0,Tony Fisher,25.0,GNB,RB,16.0,0.0,44.0,38.0,277.0,7.3,2.0,13.0,52.3,25.0,2.4,17.3,86.4,6.3,1.0,
87.0,Chris Cooley,22.0,WAS,TE,16.0,9.0,63.0,37.0,314.0,8.5,6.0,24.0,47.6,31.0,2.3,19.6,58.7,5.0,0.0,
88.0,Shaun McDonald,23.0,STL,WR,16.0,0.0,68.0,37.0,494.0,13.4,3.0,23.0,48.5,52.0,2.3,30.9,54.4,7.3,4.0,
89.0,Bobby Engram,31.0,SEA,WR,13.0,7.0,53.0,36.0,499.0,13.9,2.0,25.0,58.5,60.0,2.8,38.4,67.9,9.4,1.0,
90.0,Todd Pinkston,27.0,PHI,WR,16.0,16.0,63.0,36.0,676.0,18.8,1.0,24.0,54.0,80.0,2.3,42.3,57.1,10.7,0.0,
91.0,Jeb Putzier,25.0,DEN,TE,16.0,5.0,54.0,36.0,572.0,15.9,2.0,27.0,59.3,39.0,2.3,35.8,66.7,10.6,0.0,
92.0,Onterrio Smith,24.0,MIN,RB,11.0,6.0,45.0,36.0,394.0,10.9,2.0,22.0,66.7,63.0,3.3,35.8,80.0,8.8,2.0,
93.0,Fred Taylor,28.0,JAX,RB,14.0,14.0,58.0,36.0,345.0,9.6,1.0,18.0,41.4,64.0,2.6,24.6,62.1,5.9,3.0,
94.0,Kevan Barlow,25.0,SFO,RB,15.0,14.0,45.0,35.0,212.0,6.1,0.0,12.0,57.8,15.0,2.3,14.1,77.8,4.7,2.0,
95.0,Deion Branch,25.0,NWE,WR,9.0,9.0,51.0,35.0,454.0,13.0,4.0,27.0,60.8,26.0,3.9,50.4,68.6,8.9,1.0,
96.0,Plaxico Burress,27.0,PIT,WR,11.0,11.0,59.0,35.0,698.0,19.9,5.0,30.0,54.2,48.0,3.2,63.5,59.3,11.8,1.0,
97.0,Kevin Johnson,28.0,BAL,WR,16.0,5.0,61.0,35.0,373.0,10.7,1.0,19.0,45.9,35.0,2.2,23.3,57.4,6.1,1.0,
98.0,Bubba Franks,26.0,GNB,TE,16.0,14.0,50.0,34.0,361.0,10.6,7.0,20.0,62.0,29.0,2.1,22.6,68.0,7.2,0.0,
99.0,William Henderson,33.0,GNB,FB,16.0,8.0,40.0,34.0,239.0,7.0,3.0,15.0,52.5,38.0,2.1,14.9,85.0,6.0,0.0,"PB,AP-1"
100.0,Kris Mangum,31.0,CAR,TE,15.0,10.0,58.0,34.0,323.0,9.5,3.0,19.0,43.1,26.0,2.3,21.5,58.6,5.6,0.0,
101.0,Deuce McAllister,26.0,NOR,RB,14.0,14.0,48.0,34.0,228.0,6.7,0.0,5.0,27.1,20.0,2.4,16.3,70.8,4.8,5.0,
102.0,Jerome Pathon,29.0,NOR,WR,15.0,7.0,67.0,34.0,581.0,17.1,1.0,24.0,40.3,38.0,2.3,38.7,50.7,8.7,1.0,
103.0,Ricky Proehl,36.0,CAR,WR,16.0,3.0,70.0,34.0,497.0,14.6,0.0,25.0,44.3,34.0,2.1,31.1,48.6,7.1,0.0,
104.0,L.J. Smith,24.0,PHI,TE,16.0,8.0,54.0,34.0,377.0,11.1,5.0,21.0,55.6,31.0,2.1,23.6,63.0,7.0,0.0,
105.0,Travis Taylor,26.0,BAL,WR,10.0,9.0,80.0,34.0,421.0,12.4,0.0,21.0,37.5,47.0,3.4,42.1,42.5,5.3,1.0,
106.0,Doug Gabriel,24.0,OAK,WR,16.0,5.0,79.0,33.0,551.0,16.7,2.0,26.0,38.0,58.0,2.1,34.4,41.8,7.0,2.0,
107.0,Joey Galloway,33.0,TAM,WR,10.0,7.0,53.0,33.0,416.0,12.6,5.0,25.0,56.6,36.0,3.3,41.6,62.3,7.8,3.0,
108.0,Ben Troupe,22.0,TEN,TE,14.0,7.0,54.0,33.0,329.0,10.0,1.0,13.0,38.9,33.0,2.4,23.5,61.1,6.1,2.0,
109.0,Boo Williams,25.0,NOR,TE,16.0,7.0,75.0,33.0,362.0,11.0,2.0,19.0,33.3,22.0,2.1,22.6,44.0,4.8,2.0,
110.0,Kevin Curtis,26.0,STL,WR,15.0,0.0,50.0,32.0,421.0,13.2,2.0,18.0,52.0,41.0,2.1,28.1,64.0,8.4,1.0,
111.0,Reuben Droughns,26.0,DEN,RB,16.0,15.0,44.0,32.0,241.0,7.5,2.0,14.0,47.7,23.0,2.0,15.1,72.7,5.5,5.0,
112.0,J.R. Redmond,27.0,OAK,RB,16.0,1.0,50.0,32.0,233.0,7.3,0.0,7.0,28.0,22.0,2.0,14.6,64.0,4.7,2.0,
113.0,Wayne Chrebet,31.0,NYJ,WR,16.0,1.0,54.0,31.0,397.0,12.8,1.0,20.0,48.1,35.0,1.9,24.8,57.4,7.4,0.0,
114.0,Az-Zahir Hakim,27.0,DET,WR,12.0,5.0,57.0,31.0,533.0,17.2,3.0,24.0,49.1,39.0,2.6,44.4,54.4,9.4,0.0,
115.0,Keenan McCardell,34.0,SDG,WR,7.0,6.0,58.0,31.0,393.0,12.7,1.0,19.0,46.6,31.0,4.4,56.1,53.4,6.8,0.0,
116.0,Koren Robinson,24.0,SEA,WR,10.0,8.0,67.0,31.0,495.0,16.0,2.0,22.0,41.8,33.0,3.1,49.5,46.3,7.4,0.0,
117.0,Jerramy Stevens,25.0,SEA,TE,16.0,5.0,47.0,31.0,349.0,11.3,3.0,19.0,57.4,32.0,1.9,21.8,66.0,7.4,0.0,
118.0,Kelley Washington,25.0,CIN,WR,16.0,2.0,50.0,31.0,378.0,12.2,3.0,19.0,52.0,28.0,1.9,23.6,62.0,7.6,0.0,
119.0,Darius Watts,23.0,DEN,WR,16.0,2.0,53.0,31.0,385.0,12.4,1.0,18.0,50.9,28.0,1.9,24.1,58.5,7.3,1.0,
120.0,Quincy Morgan,27.0,2TM,WR,15.0,12.0,68.0,31.0,404.0,13.0,3.0,19.0,39.7,53.0,2.1,26.9,45.6,5.9,1.0,
120.0,Quincy Morgan,27.0,CLE,WR,6.0,5.0,21.0,9.0,144.0,16.0,3.0,7.0,38.1,46.0,1.5,24.0,42.9,6.9,1.0,
120.0,Quincy Morgan,27.0,DAL,WR,9.0,7.0,47.0,22.0,260.0,11.8,0.0,12.0,40.4,53.0,2.4,28.9,46.8,5.5,0.0,
121.0,Daniel Graham,26.0,NWE,TE,14.0,14.0,48.0,30.0,364.0,12.1,7.0,20.0,56.3,48.0,2.1,26.0,62.5,7.6,0.0,
122.0,Chester Taylor,25.0,BAL,RB,16.0,4.0,38.0,30.0,184.0,6.1,0.0,10.0,47.4,23.0,1.9,11.5,78.9,4.8,1.0,
123.0,Dez White,25.0,ATL,WR,16.0,15.0,56.0,30.0,370.0,12.3,2.0,16.0,39.3,54.0,1.9,23.1,53.6,6.6,0.0,
124.0,Jerry Rice,42.0,2TM,WR,17.0,14.0,64.0,30.0,429.0,14.3,3.0,21.0,43.8,56.0,1.8,25.2,46.9,6.7,0.0,
124.0,Jerry Rice,42.0,OAK,WR,6.0,5.0,15.0,5.0,67.0,13.4,0.0,4.0,33.3,18.0,0.8,11.2,33.3,4.5,0.0,
124.0,Jerry Rice,42.0,SEA,WR,11.0,9.0,49.0,25.0,362.0,14.5,3.0,17.0,46.9,56.0,2.3,32.9,51.0,7.4,0.0,
125.0,Mike Alstott,31.0,TAM,FB,14.0,11.0,41.0,29.0,202.0,7.0,0.0,11.0,36.6,20.0,2.1,14.4,70.7,4.9,2.0,
126.0,Derick Armstrong,25.0,HOU,WR,14.0,1.0,39.0,29.0,415.0,14.3,1.0,21.0,66.7,44.0,2.1,29.6,74.4,10.6,0.0,
127.0,Warrick Dunn,29.0,ATL,RB,16.0,16.0,39.0,29.0,294.0,10.1,0.0,9.0,43.6,59.0,1.8,18.4,74.4,7.5,3.0,
128.0,Chad Lewis,33.0,PHI,TE,15.0,9.0,46.0,29.0,267.0,9.2,3.0,16.0,56.5,21.0,1.9,17.8,63.0,5.8,0.0,
129.0,Marcus Pollard,32.0,IND,TE,13.0,13.0,41.0,29.0,309.0,10.7,6.0,17.0,61.0,31.0,2.2,23.8,70.7,7.5,0.0,
130.0,Aaron Stecker,29.0,NOR,RB,16.0,3.0,38.0,29.0,174.0,6.0,0.0,8.0,34.2,26.0,1.8,10.9,76.3,4.6,1.0,
131.0,Steve Heiden,28.0,CLE,TE,13.0,13.0,42.0,28.0,287.0,10.3,5.0,14.0,54.8,30.0,2.2,22.1,66.7,6.8,1.0,
132.0,Kevin Jones,22.0,DET,RB,15.0,14.0,41.0,28.0,180.0,6.4,1.0,8.0,46.3,34.0,1.9,12.0,68.3,4.4,2.0,
133.0,Patrick Pass,27.0,NWE,FB,14.0,4.0,32.0,28.0,215.0,7.7,0.0,7.0,40.6,22.0,2.0,15.4,87.5,6.7,1.0,
134.0,Tai Streets,27.0,DET,WR,13.0,12.0,56.0,28.0,260.0,9.3,1.0,13.0,35.7,22.0,2.2,20.0,50.0,4.6,0.0,
135.0,LaBrandon Toefield,24.0,JAX,RB,14.0,0.0,34.0,28.0,151.0,5.4,1.0,13.0,52.9,16.0,2.0,10.8,82.4,4.4,1.0,
136.0,Corey Bradford,29.0,HOU,WR,15.0,10.0,54.0,27.0,399.0,14.8,3.0,20.0,42.6,47.0,1.8,26.6,50.0,7.4,0.0,
137.0,Todd Heap,24.0,BAL,TE,6.0,5.0,44.0,27.0,303.0,11.2,3.0,17.0,50.0,37.0,4.5,50.5,61.4,6.9,0.0,
138.0,Doug Jolley,25.0,OAK,TE,16.0,13.0,48.0,27.0,313.0,11.6,2.0,14.0,47.9,34.0,1.7,19.6,56.3,6.5,0.0,
139.0,Joe Jurevicius,30.0,TAM,WR,10.0,3.0,37.0,27.0,333.0,12.3,2.0,15.0,62.2,42.0,2.7,33.3,73.0,9.0,0.0,
140.0,Mewelde Moore,22.0,MIN,RB,10.0,3.0,32.0,27.0,238.0,8.8,0.0,8.0,53.1,26.0,2.7,23.8,84.4,7.4,0.0,
141.0,Reggie Williams,21.0,JAX,WR,16.0,15.0,54.0,27.0,268.0,9.9,1.0,14.0,40.7,26.0,1.7,16.8,50.0,5.0,1.0,
142.0,Richie Anderson,33.0,DAL,FB,12.0,4.0,41.0,26.0,207.0,8.0,0.0,7.0,41.5,28.0,2.2,17.3,63.4,5.0,1.0,
143.0,Kevin Faulk,28.0,NWE,RB,11.0,1.0,30.0,26.0,248.0,9.5,1.0,14.0,50.0,31.0,2.4,22.5,86.7,8.3,2.0,
144.0,Randy Hymes,25.0,BAL,WR,14.0,7.0,48.0,26.0,323.0,12.4,2.0,17.0,47.9,57.0,1.9,23.1,54.2,6.7,0.0,
145.0,Aaron Shea,28.0,CLE,TE,15.0,8.0,48.0,26.0,252.0,9.7,4.0,13.0,37.5,35.0,1.7,16.8,54.2,5.3,0.0,
146.0,Derrick Blaylock,25.0,KAN,RB,12.0,5.0,36.0,25.0,246.0,9.8,1.0,10.0,44.4,30.0,2.1,20.5,69.4,6.8,0.0,
147.0,Dallas Clark,25.0,IND,TE,15.0,13.0,39.0,25.0,423.0,16.9,5.0,18.0,56.4,80.0,1.7,28.2,64.1,10.8,2.0,
148.0,Dante Hall,26.0,KAN,WR,16.0,6.0,38.0,25.0,230.0,9.2,0.0,15.0,52.6,22.0,1.6,14.4,65.8,6.1,1.0,
149.0,Erron Kinney,27.0,TEN,TE,9.0,9.0,30.0,25.0,193.0,7.7,3.0,14.0,70.0,21.0,2.8,21.4,83.3,6.4,0.0,
150.0,Shad Meier,26.0,TEN,TE,14.0,6.0,36.0,25.0,127.0,5.1,2.0,6.0,36.1,29.0,1.8,9.1,69.4,3.5,1.0,
151.0,Kenny Watson,26.0,CIN,RB,16.0,0.0,35.0,25.0,171.0,6.8,1.0,9.0,34.3,21.0,1.6,10.7,71.4,4.9,2.0,
152.0,Daniel Wilcox,27.0,BAL,TE,16.0,5.0,35.0,25.0,219.0,8.8,1.0,12.0,57.1,20.0,1.6,13.7,71.4,6.3,1.0,
